index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled
220141,556122,85019C,Damaged,-108,2011-06-09 10:12:00,0.0,,United Kingdom,False
220142,556123,22272,Damaged,-15,2011-06-09 10:13:00,0.0,,United Kingdom,False
220143,556124,17007B,,-4,2011-06-09 10:14:00,0.0,,United Kingdom,False
220844,556232,21135,sold as set on dotcom,-304,2011-06-09 15:15:00,0.0,,United Kingdom,False
220845,556233,21136,sold as set on dotcom,-272,2011-06-09 15:20:00,0.0,,United Kingdom,False
221186,556242,21700,sold as set on dotcom and amazon,-1206,2011-06-09 16:06:00,0.0,,United Kingdom,False
221643,556260,37340,sold as set on dotcom,-18,2011-06-09 18:02:00,0.0,,United Kingdom,False
221644,556261,79051A,sold as set on dotcom,-6,2011-06-09 18:03:00,0.0,,United Kingdom,False
221645,556262,37327,sold as set on dotcom,-95,2011-06-09 18:04:00,0.0,,United Kingdom,False
221876,556286,16052,,-16,2011-06-10 09:22:00,0.0,,United Kingdom,False
221877,556287,16043,,-45,2011-06-10 09:22:00,0.0,,United Kingdom,False
221896,556289,20823,,-102,2011-06-10 09:23:00,0.0,,United Kingdom,False
221920,556292,21472,,-1,2011-06-10 09:24:00,0.0,,United Kingdom,False
221959,556299,21937,?,-161,2011-06-10 10:17:00,0.0,,United Kingdom,False
221960,556300,20735,,-472,2011-06-10 10:18:00,0.0,,United Kingdom,False
221961,556301,22968,water damage,-50,2011-06-10 10:18:00,0.0,,United Kingdom,False
222006,556306,37479B,sold as set by dotcom,-30,2011-06-10 10:38:00,0.0,,United Kingdom,False
222007,556307,37479P,sold as set on dotcom,-30,2011-06-10 10:39:00,0.0,,United Kingdom,False
222008,556308,22130,sold as set on dotcom,-390,2011-06-10 10:43:00,0.0,,United Kingdom,False
222009,556309,22856,sold as set on dotcom,-30,2011-06-10 10:44:00,0.0,,United Kingdom,False
222010,556310,22944,sold as set on dotcom,-42,2011-06-10 10:44:00,0.0,,United Kingdom,False
222011,556311,37471,sold as set on dotcom,-12,2011-06-10 10:45:00,0.0,,United Kingdom,False
222012,556312,22924,sold as set on dotcom,-30,2011-06-10 10:46:00,0.0,,United Kingdom,False
222013,556313,22923,sold as set on dotcom,-12,2011-06-10 10:46:00,0.0,,United Kingdom,False
222014,556314,23155,sold as set on dotcom,-84,2011-06-10 10:47:00,0.0,,United Kingdom,False
222015,556315,22948,sold as set on dotcom,-108,2011-06-10 10:47:00,0.0,,United Kingdom,False
222016,556316,22128,sold as set on dotcom,-24,2011-06-10 10:48:00,0.0,,United Kingdom,False
222017,556317,22857,sold as set on dotcom,-48,2011-06-10 10:48:00,0.0,,United Kingdom,False
222034,556319,22945,sold as set on dotcom,-618,2011-06-10 10:49:00,0.0,,United Kingdom,False
222035,556320,22922,sold as set on dotcom,-42,2011-06-10 10:50:00,0.0,,United Kingdom,False
222036,556321,79163,sold as set on dotcom,-24,2011-06-10 10:50:00,0.0,,United Kingdom,False
222037,556322,22915,sold as set on dotcom,-204,2011-06-10 10:51:00,0.0,,United Kingdom,False
225528,556687,23003,Printing smudges/thrown away,-9058,2011-06-14 10:36:00,0.0,,United Kingdom,False
225529,556690,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom,False
225530,556691,23005,printing smudges/thrown away,-9600,2011-06-14 10:37:00,0.0,,United Kingdom,False
227588,556884,22698,,-61,2011-06-15 12:27:00,0.0,,United Kingdom,False
228733,556943,84809A,,-126,2011-06-15 16:54:00,0.0,,United Kingdom,False
228734,556944,84800L,,-29,2011-06-15 16:54:00,0.0,,United Kingdom,False
228879,556963,35965,found some more on shelf,-9,2011-06-16 09:40:00,0.0,,United Kingdom,False
229287,557025,22192,,-9,2011-06-16 13:09:00,0.0,,United Kingdom,False
229333,557028,79071B,,-4,2011-06-16 13:25:00,0.0,,United Kingdom,False
229334,557029,22480,,-24,2011-06-16 13:29:00,0.0,,United Kingdom,False
229335,557030,21446,,-50,2011-06-16 13:30:00,0.0,,United Kingdom,False
229336,557031,21447,,-65,2011-06-16 13:31:00,0.0,,United Kingdom,False
229380,557035,82583,?,-220,2011-06-16 13:52:00,0.0,,United Kingdom,False
229381,557036,20867,?,-271,2011-06-16 13:53:00,0.0,,United Kingdom,False
229728,557108,23113,Damaged,-1440,2011-06-16 15:58:00,0.0,,United Kingdom,False
232920,557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom,False
233055,557417,84809B,damaged,-324,2011-06-20 11:51:00,0.0,,United Kingdom,False
234739,557596,23114,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom,False
234740,557597,23115,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom,False
234764,557599,23116,Damaged,-1440,2011-06-21 11:34:00,0.0,,United Kingdom,False
234765,557600,23117,Damaged,-1440,2011-06-21 11:35:00,0.0,,United Kingdom,False
236413,557756,22567,,-14,2011-06-22 13:18:00,0.0,,United Kingdom,False
236762,557777,44265,,-5,2011-06-22 15:11:00,0.0,,United Kingdom,False
236763,557778,21161,,-38,2011-06-22 15:11:00,0.0,,United Kingdom,False
236794,557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,,United Kingdom,False
237200,557806,84706D,,-5,2011-06-23 10:32:00,0.0,,United Kingdom,False
237286,557851,85130A,,-23,2011-06-23 10:57:00,0.0,,United Kingdom,False
239229,558032,22443,,-7,2011-06-24 12:14:00,0.0,,United Kingdom,False
239230,558033,84876B,,-59,2011-06-24 12:15:00,0.0,,United Kingdom,False
239231,558034,20658,,-78,2011-06-24 12:17:00,0.0,,United Kingdom,False
241679,558238,22722,,-21,2011-06-27 15:04:00,0.0,,United Kingdom,False
241839,558244,84796B,,-2,2011-06-27 15:52:00,0.0,,United Kingdom,False
241999,558268,21351,damaged,-220,2011-06-28 10:17:00,0.0,,United Kingdom,False
242056,558306,85232D,mix up with c,-118,2011-06-28 10:59:00,0.0,,United Kingdom,False
242057,558307,22088,,-39,2011-06-28 11:02:00,0.0,,United Kingdom,False
242058,558308,84576,,-10,2011-06-28 11:02:00,0.0,,United Kingdom,False
242059,558309,85132B,,-42,2011-06-28 11:03:00,0.0,,United Kingdom,False
242190,558318,85232A,,-14,2011-06-28 11:52:00,0.0,,United Kingdom,False
242904,558377,37423,,-17,2011-06-28 16:24:00,0.0,,United Kingdom,False
242905,558378,79161A,,-13,2011-06-28 16:27:00,0.0,,United Kingdom,False
242906,558379,22618,"mouldy, unsaleable.",-1681,2011-06-28 16:34:00,0.0,,United Kingdom,False
243332,558445,22034,,-18,2011-06-29 13:39:00,0.0,,United Kingdom,False
243333,558446,22164,,-80,2011-06-29 13:40:00,0.0,,United Kingdom,False
243342,558448,22163,,-90,2011-06-29 13:40:00,0.0,,United Kingdom,False
243343,558449,21807,,-35,2011-06-29 13:40:00,0.0,,United Kingdom,False
243345,558451,21817,,-80,2011-06-29 13:41:00,0.0,,United Kingdom,False
243390,558457,21147,?,-95,2011-06-29 13:59:00,0.0,,United Kingdom,False
243523,558464,35966,,-20,2011-06-29 15:17:00,0.0,,United Kingdom,False
244260,558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,,United Kingdom,False
244261,558477,84597C,,-1,2011-06-29 16:04:00,0.0,,United Kingdom,False
244398,558520,21896,,-38,2011-06-30 10:25:00,0.0,,United Kingdom,False
246772,558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,,United Kingdom,False
246782,558728,20826,,-1,2011-07-01 14:50:00,0.0,,United Kingdom,False
246797,558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,,United Kingdom,False
246853,558732,47341A,,-1,2011-07-01 14:55:00,0.0,,United Kingdom,False
246901,558741,37444C,,-1,2011-07-01 15:52:00,0.0,,United Kingdom,False
246902,558742,62043B,,-1,2011-07-01 15:56:00,0.0,,United Kingdom,False
246903,558743,35810B,,-4,2011-07-01 15:56:00,0.0,,United Kingdom,False
249244,558890,84857C,,-24,2011-07-04 15:34:00,0.0,,United Kingdom,False
254446,559314,84584,?,-50,2011-07-07 13:51:00,0.0,,United Kingdom,False
255772,559365,22451,,-3,2011-07-08 08:53:00,0.0,,United Kingdom,False
255899,559373,16156S,,-110,2011-07-08 10:36:00,0.0,,United Kingdom,False
255900,559374,22050,,-100,2011-07-08 10:37:00,0.0,,United Kingdom,False
255901,559375,22051,?,-300,2011-07-08 10:37:00,0.0,,United Kingdom,False
255902,559376,48116,,-35,2011-07-08 10:38:00,0.0,,United Kingdom,False
255904,559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,,United Kingdom,False
255905,559379,79337,,-8,2011-07-08 10:42:00,0.0,,United Kingdom,False
255906,559390,21700,,-110,2011-07-08 10:46:00,0.0,,United Kingdom,False
255907,559398,21169,,-70,2011-07-08 10:48:00,0.0,,United Kingdom,False
255935,559402,21635,,-8,2011-07-08 10:49:00,0.0,,United Kingdom,False
255936,559405,22863,,-7,2011-07-08 10:50:00,0.0,,United Kingdom,False
255937,559410,84341B,,-179,2011-07-08 10:51:00,0.0,,United Kingdom,False
255938,559414,22855,,-4,2011-07-08 10:52:00,0.0,,United Kingdom,False
256025,559423,71143,,-14,2011-07-08 12:06:00,0.0,,United Kingdom,False
258540,559655,21166,?,-124,2011-07-11 12:57:00,0.0,,United Kingdom,False
259969,559792,21067,,-66,2011-07-12 12:31:00,0.0,,United Kingdom,False
263184,559943,21578,?,-251,2011-07-14 10:21:00,0.0,,United Kingdom,False
263870,560037,22242,,-34,2011-07-14 14:00:00,0.0,,United Kingdom,False
263884,560039,20713,wrongly marked. 23343 in box,-3100,2011-07-14 14:27:00,0.0,,United Kingdom,False
264421,560091,44236,,-10,2011-07-14 17:03:00,0.0,,United Kingdom,False
264704,560110,21673,,-40,2011-07-15 09:51:00,0.0,,United Kingdom,False
264705,560111,84874B,,-3,2011-07-15 09:52:00,0.0,,United Kingdom,False
264706,560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom,False
264707,560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom,False
264708,560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom,False
265293,560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom,False
265294,560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom,False
265295,560215,16162M,,-84,2011-07-15 15:08:00,0.0,,United Kingdom,False
268450,560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom,False
268451,560424,21503,,-84,2011-07-18 15:15:00,0.0,,United Kingdom,False
268452,560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom,False
268473,560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom,False
268474,560428,21634,,-169,2011-07-18 15:17:00,0.0,,United Kingdom,False
269195,560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom,False
270742,560583,17096,,-7,2011-07-19 15:31:00,0.0,,United Kingdom,False
270886,560600,18007,,-2834,2011-07-19 17:04:00,0.0,,United Kingdom,False
271791,560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom,False
271818,560719,84877A,,-21,2011-07-20 13:30:00,0.0,,United Kingdom,False
271822,560722,16049,,-31,2011-07-20 13:37:00,0.0,,United Kingdom,False
272078,560730,84797B,,-2,2011-07-20 14:53:00,0.0,,United Kingdom,False
272157,560737,84798B,,-109,2011-07-20 15:34:00,0.0,,United Kingdom,False
273442,560830,81953B,,-6,2011-07-21 12:03:00,0.0,,United Kingdom,False
273443,560831,81950V,,-1,2011-07-21 12:04:00,0.0,,United Kingdom,False
273911,560867,21891,,-21,2011-07-21 14:10:00,0.0,,United Kingdom,False
274544,560923,22777,,-14,2011-07-22 08:54:00,0.0,,United Kingdom,False
275219,560939,84907,,-3,2011-07-22 11:20:00,0.0,,United Kingdom,False
275220,560940,72127,,-53,2011-07-22 11:20:00,0.0,,United Kingdom,False
275221,560941,85230E,,-178,2011-07-22 11:21:00,0.0,,United Kingdom,False
277041,561086,15036,,-530,2011-07-25 09:32:00,0.0,,United Kingdom,False
277345,561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom,False
277389,561107,84763,,-5,2011-07-25 11:42:00,0.0,,United Kingdom,False
277390,561108,46775D,,-7,2011-07-25 11:43:00,0.0,,United Kingdom,False
277394,561110,85087,,-16,2011-07-25 11:44:00,0.0,,United Kingdom,False
279251,561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom,False
279252,561250,DCGS0071,,-2,2011-07-26 11:51:00,0.0,,United Kingdom,False
279253,561251,DCGS0070,,-8,2011-07-26 11:51:00,0.0,,United Kingdom,False
279254,561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom,False
279255,561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom,False
279256,561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom,False
279257,561255,DCGS0066P,,-3,2011-07-26 11:52:00,0.0,,United Kingdom,False
279258,561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom,False
279510,561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,,United Kingdom,False
279637,561354,21792,,-8,2011-07-26 14:50:00,0.0,,United Kingdom,False
279709,561362,84415A,,-11,2011-07-26 15:41:00,0.0,,United Kingdom,False
279752,561364,84415B,,-4,2011-07-26 15:42:00,0.0,,United Kingdom,False
280652,561475,84584,,-3,2011-07-27 13:29:00,0.0,,United Kingdom,False
280653,561476,21839,,-36,2011-07-27 13:29:00,0.0,,United Kingdom,False
280655,561478,20954,,-2,2011-07-27 13:32:00,0.0,,United Kingdom,False
280656,561479,21594,,-1,2011-07-27 13:32:00,0.0,,United Kingdom,False
280657,561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom,False
280658,561481,20684,,-27,2011-07-27 13:38:00,0.0,,United Kingdom,False
280659,561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom,False
280661,561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom,False
280720,561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom,False
280721,561487,22168,,-1,2011-07-27 13:51:00,0.0,,United Kingdom,False
280745,561489,84905,,-2,2011-07-27 13:52:00,0.0,,United Kingdom,False
280747,561491,21781,,-2,2011-07-27 13:56:00,0.0,,United Kingdom,False
280748,561492,22528,,-1,2011-07-27 13:57:00,0.0,,United Kingdom,False
280749,561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom,False
280750,561494,18097A,,-23,2011-07-27 14:04:00,0.0,,United Kingdom,False
280752,561496,17090D,,-10,2011-07-27 14:08:00,0.0,,United Kingdom,False
280754,561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom,False
280756,561500,85040B,,-1,2011-07-27 14:12:00,0.0,,United Kingdom,False
280757,561501,21278,,-1,2011-07-27 14:13:00,0.0,,United Kingdom,False
280820,561503,22194,,-4,2011-07-27 14:14:00,0.0,,United Kingdom,False
280821,561504,21361,,-7,2011-07-27 14:15:00,0.0,,United Kingdom,False
280822,561505,84925D,,-12,2011-07-27 14:16:00,0.0,,United Kingdom,False
280823,561506,72051S,,-1,2011-07-27 14:18:00,0.0,,United Kingdom,False
281449,561523,20973,,-45,2011-07-27 17:38:00,0.0,,United Kingdom,False
281450,561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom,False
281451,561525,84466,,-1,2011-07-27 17:40:00,0.0,,United Kingdom,False
281452,561526,21051,,-2,2011-07-27 17:40:00,0.0,,United Kingdom,False
281453,561527,20666,,-5,2011-07-27 17:40:00,0.0,,United Kingdom,False
281551,561536,84927E,,-2,2011-07-28 09:58:00,0.0,,United Kingdom,False
281569,561538,84927D,,-1,2011-07-28 09:58:00,0.0,,United Kingdom,False
281570,561539,79026B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom,False
281571,561540,84279B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom,False
281572,561541,21658,,-1,2011-07-28 10:09:00,0.0,,United Kingdom,False
281592,561543,22202,,-1,2011-07-28 10:10:00,0.0,,United Kingdom,False
281614,561553,21392,,-29,2011-07-28 10:20:00,0.0,,United Kingdom,False
281615,561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom,False
281616,561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom,False
281887,561609,47589,,-1,2011-07-28 12:24:00,0.0,,United Kingdom,False
282290,561639,84799,,-346,2011-07-28 14:58:00,0.0,,United Kingdom,False
282291,561640,84802B,,-125,2011-07-28 14:58:00,0.0,,United Kingdom,False
282875,561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,,United Kingdom,False
282904,561668,44091A,,-2,2011-07-28 17:03:00,0.0,,United Kingdom,False
283806,561805,23284,,-15,2011-07-29 14:42:00,0.0,,United Kingdom,False
285724,561918,85127,,-6,2011-08-01 12:05:00,0.0,,United Kingdom,False
285725,561919,85017B,,-188,2011-08-01 12:08:00,0.0,,United Kingdom,False
285726,561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom,False
285727,561921,22044,,-240,2011-08-01 12:11:00,0.0,,United Kingdom,False
285790,561924,22042,,-197,2011-08-01 12:27:00,0.0,,United Kingdom,False
285886,561927,22740,?,-1060,2011-08-01 12:49:00,0.0,,United Kingdom,False
288519,562164,21257,?,-94,2011-08-03 12:08:00,0.0,,United Kingdom,False
288872,562212,21187,,-97,2011-08-03 13:28:00,0.0,,United Kingdom,False
289689,562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,,United Kingdom,False
289690,562279,21391,,-26,2011-08-04 10:28:00,0.0,,United Kingdom,False
290106,562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom,False
290579,562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom,False
290580,562383,22523,?,-90,2011-08-04 15:37:00,0.0,,United Kingdom,False
290581,562384,23175,,-44,2011-08-04 15:41:00,0.0,,United Kingdom,False
290582,562385,47559B,,-84,2011-08-04 15:42:00,0.0,,United Kingdom,False
290583,562386,84596L,,-21,2011-08-04 15:43:00,0.0,,United Kingdom,False
290639,562390,21246,,-92,2011-08-04 16:00:00,0.0,,United Kingdom,False
290640,562391,22854,,-40,2011-08-04 16:02:00,0.0,,United Kingdom,False
291606,562463,85152,,-6,2011-08-05 11:30:00,0.0,,United Kingdom,False
291607,562464,20701,,-24,2011-08-05 11:31:00,0.0,,United Kingdom,False
292266,562544,84920,,-9,2011-08-05 15:46:00,0.0,,United Kingdom,False
292269,562546,20694,?,-110,2011-08-05 15:46:00,0.0,,United Kingdom,False
292270,562547,21918,,-343,2011-08-05 15:49:00,0.0,,United Kingdom,False
292271,562548,23084,,-84,2011-08-05 16:00:00,0.0,,United Kingdom,False
293905,562653,21359,,-30,2011-08-08 13:35:00,0.0,,United Kingdom,False
295405,562785,21033,,-455,2011-08-09 13:32:00,0.0,,United Kingdom,False
296208,562855,84800M,,-124,2011-08-10 10:16:00,0.0,,United Kingdom,False
299644,563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom,False
301165,563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom,False
302846,563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom,False
305195,563650,79163,,-156,2011-08-18 10:43:00,0.0,,United Kingdom,False
305196,563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom,False
305607,563700,85106,,-553,2011-08-18 13:55:00,0.0,,United Kingdom,False
305626,563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom,False
305830,563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom,False
314906,564667,23084,,-400,2011-08-26 15:08:00,0.0,,United Kingdom,False
319895,564914,85132C,damages,-109,2011-08-31 12:40:00,0.0,,United Kingdom,False
320576,565042,85185B,,-27,2011-08-31 17:01:00,0.0,,United Kingdom,False
320585,565045,21670,,-115,2011-08-31 17:03:00,0.0,,United Kingdom,False
320586,565046,22606,,-49,2011-08-31 17:04:00,0.0,,United Kingdom,False
320588,565048,84976,,-66,2011-08-31 17:06:00,0.0,,United Kingdom,False
320589,565049,21907,,-77,2011-08-31 17:09:00,0.0,,United Kingdom,False
320594,565052,21179,,-60,2011-08-31 17:11:00,0.0,,United Kingdom,False
320595,565055,21172,,-10,2011-08-31 17:11:00,0.0,,United Kingdom,False
320619,565057,82551,,-110,2011-08-31 17:12:00,0.0,,United Kingdom,False
320620,565060,21165,,-46,2011-08-31 17:15:00,0.0,,United Kingdom,False
320621,565063,21175,,-18,2011-08-31 17:15:00,0.0,,United Kingdom,False
320693,565069,20665,,-49,2011-08-31 17:18:00,0.0,,United Kingdom,False
320695,565071,84754,,-242,2011-08-31 17:21:00,0.0,,United Kingdom,False
320696,565072,21820,,-210,2011-08-31 17:22:00,0.0,,United Kingdom,False
323241,565275,90209C,,-72,2011-09-02 11:08:00,0.0,,United Kingdom,False
323389,565296,84929,code mix up? 84930,-967,2011-09-02 12:04:00,0.0,,United Kingdom,False
323390,565297,84877D,?,-203,2011-09-02 12:06:00,0.0,,United Kingdom,False
323391,565302,21682,?display?,-156,2011-09-02 12:16:00,0.0,,United Kingdom,False
323458,565304,16259,,-3167,2011-09-02 12:18:00,0.0,,United Kingdom,False
323461,565306,21830,sold as 1,-252,2011-09-02 12:20:00,0.0,,United Kingdom,False
323462,565307,21830,?,-443,2011-09-02 12:20:00,0.0,,United Kingdom,False
323463,565308,21829,sold as 1,-432,2011-09-02 12:22:00,0.0,,United Kingdom,False
323469,565310,21829,?missing,-1897,2011-09-02 12:26:00,0.0,,United Kingdom,False
323493,565314,84660C,,-21,2011-09-02 12:43:00,0.0,,United Kingdom,False
323872,565370,82494L,crushed ctn,-33,2011-09-02 15:04:00,0.0,,United Kingdom,False
323873,565371,82483,crushed,-13,2011-09-02 15:04:00,0.0,,United Kingdom,False
324024,565385,22435,?missing,-434,2011-09-02 15:46:00,0.0,,United Kingdom,False
324131,565389,47343A,,-16,2011-09-02 16:19:00,0.0,,United Kingdom,False
331018,565935,23064,Crushed,-8,2011-09-08 10:46:00,0.0,,United Kingdom,False
331029,565938,23066,,-13,2011-09-08 10:54:00,0.0,,United Kingdom,False
332406,566066,15060B,,-52,2011-09-08 16:36:00,0.0,,United Kingdom,False
332407,566067,20686,,-95,2011-09-08 16:36:00,0.0,,United Kingdom,False
332408,566068,22268,,-86,2011-09-08 16:37:00,0.0,,United Kingdom,False
332823,566121,23306,,-682,2011-09-09 10:56:00,0.0,,United Kingdom,False
332824,566122,23084,temp adjustment,-484,2011-09-09 10:57:00,0.0,,United Kingdom,False
337534,566449,20856,??,-140,2011-09-12 16:07:00,0.0,,United Kingdom,False
338957,566573,22823,test,-22,2011-09-13 13:10:00,0.0,,United Kingdom,False
340681,566710,16207B,,-4,2011-09-14 12:03:00,0.0,,United Kingdom,False
340682,566711,21578,,-31,2011-09-14 12:03:00,0.0,,United Kingdom,False
340683,566712,22030,??,-635,2011-09-14 12:04:00,0.0,,United Kingdom,False
341596,566763,84708B,,-5,2011-09-14 17:48:00,0.0,,United Kingdom,False
341597,566764,23065,,-13,2011-09-14 17:49:00,0.0,,United Kingdom,False
341598,566765,22244,,-9,2011-09-14 17:50:00,0.0,,United Kingdom,False
341599,566766,21311,,-117,2011-09-14 17:51:00,0.0,,United Kingdom,False
341600,566767,20977,,-188,2011-09-14 17:52:00,0.0,,United Kingdom,False
341601,566768,16045,,-3667,2011-09-14 17:53:00,0.0,,United Kingdom,False
343999,566977,48173C,,-54,2011-09-16 09:47:00,0.0,,United Kingdom,False
344382,567057,84725,,-8,2011-09-16 11:39:00,0.0,,United Kingdom,False
344383,567058,22453,,-12,2011-09-16 11:40:00,0.0,,United Kingdom,False
344384,567059,22452,,-63,2011-09-16 11:41:00,0.0,,United Kingdom,False
344385,567060,22445,,-62,2011-09-16 11:41:00,0.0,,United Kingdom,False
344386,567061,84877B,,-27,2011-09-16 11:42:00,0.0,,United Kingdom,False
344435,567063,23135,,-27,2011-09-16 11:50:00,0.0,,United Kingdom,False
344867,567113,85215,Damaged,-29,2011-09-16 13:39:00,0.0,,United Kingdom,False
344884,567125,21246,damaged,-2,2011-09-16 13:49:00,0.0,,United Kingdom,False
344928,567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom,False
345011,567132,21830,OOPS ! adjustment,-384,2011-09-16 14:14:00,0.0,,United Kingdom,False
345107,567143,21179,damaged,-14,2011-09-16 15:02:00,0.0,,United Kingdom,False
345179,567149,35607B,thrown away,-9,2011-09-16 15:29:00,0.0,,United Kingdom,False
345180,567150,35817P,thrown away,-44,2011-09-16 15:29:00,0.0,,United Kingdom,False
347977,567363,23028,,-49,2011-09-19 16:58:00,0.0,,United Kingdom,False
347978,567364,22925,,-20,2011-09-19 16:58:00,0.0,,United Kingdom,False
347979,567366,21174,,-138,2011-09-19 16:59:00,0.0,,United Kingdom,False
347983,567367,17012A,,-86,2011-09-19 17:15:00,0.0,,United Kingdom,False
350350,567629,40016,?,-752,2011-09-21 13:21:00,0.0,,United Kingdom,False
350504,567645,21447,,-53,2011-09-21 14:27:00,0.0,,United Kingdom,False
352827,567693,85199L,?,-250,2011-09-21 17:26:00,0.0,,United Kingdom,False
352828,567694,22665,,-24,2011-09-21 17:30:00,0.0,,United Kingdom,False
352829,567695,22688,,-42,2011-09-21 17:31:00,0.0,,United Kingdom,False
352830,567696,23091,,-15,2011-09-21 17:32:00,0.0,,United Kingdom,False
353039,567719,20980,,-7,2011-09-22 10:32:00,0.0,,United Kingdom,False
354119,567861,35597A,,-14,2011-09-22 14:01:00,0.0,,United Kingdom,False
354120,567862,35591T,,-4,2011-09-22 14:02:00,0.0,,United Kingdom,False
355331,567918,79163,damaged,-1,2011-09-22 17:20:00,0.0,,United Kingdom,False
355335,567921,21089,damaged,-7,2011-09-22 17:24:00,0.0,,United Kingdom,False
355345,567923,37343,damaged,-2,2011-09-22 17:24:00,0.0,,United Kingdom,False
355354,567925,84876D,damaged,-2,2011-09-22 17:26:00,0.0,,United Kingdom,False
355356,567927,21654,Damaged,-3,2011-09-22 17:28:00,0.0,,United Kingdom,False
355421,567931,84563B,damaged,-11,2011-09-22 17:38:00,0.0,,United Kingdom,False
355422,567932,85213,,-12,2011-09-22 17:39:00,0.0,,United Kingdom,False
355423,567933,84422,Dagamed,-30,2011-09-22 17:49:00,0.0,,United Kingdom,False
356448,568052,90209C,,-3,2011-09-23 12:42:00,0.0,,United Kingdom,False
357315,568079,85197,,-1,2011-09-23 14:35:00,0.0,,United Kingdom,False
357316,568080,44236,,-2,2011-09-23 14:35:00,0.0,,United Kingdom,False
357317,568081,84663A,,-9,2011-09-23 14:36:00,0.0,,United Kingdom,False
357356,568084,84927A,,-7,2011-09-23 14:38:00,0.0,,United Kingdom,False
357367,568087,85049D,,-8,2011-09-23 14:40:00,0.0,,United Kingdom,False
357368,568088,21641,,-49,2011-09-23 14:40:00,0.0,,United Kingdom,False
357369,568089,22245,,-37,2011-09-23 14:41:00,0.0,,United Kingdom,False
357370,568090,20793,,-5,2011-09-23 14:41:00,0.0,,United Kingdom,False
357371,568091,85211,,-3,2011-09-23 14:41:00,0.0,,United Kingdom,False
357373,568093,20773,,-9,2011-09-23 14:42:00,0.0,,United Kingdom,False
360542,568233,21586,,-147,2011-09-26 11:37:00,0.0,,United Kingdom,False
360738,568302,20700,?,-121,2011-09-26 12:46:00,0.0,,United Kingdom,False
361736,568371,22687,,-41,2011-09-26 16:48:00,0.0,,United Kingdom,False
361737,568372,90082D,,-19,2011-09-26 16:54:00,0.0,,United Kingdom,False
