CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,RFM_Score,Segment
13762.0,204,2,415.2,1,2,3,6,Potential Loyalist
13763.0,63,3,811.1,2,3,3,8,Loyal
13764.0,71,3,778.09,2,3,3,8,Loyal
13767.0,2,45,7025.650000000001,4,4,4,12,Champion
13769.0,2,9,1037.5800000000002,4,4,4,12,Champion
13771.0,64,4,1571.17,2,3,4,9,Loyal
13772.0,34,3,592.93,3,3,3,9,Loyal
13774.0,82,1,298.5,2,1,2,5,At Risk
13777.0,1,33,13566.79,4,4,4,12,Champion
13778.0,103,1,54.25,2,1,1,4,At Risk
13780.0,7,2,115.2,4,2,1,7,Potential Loyalist
13781.0,251,1,44.65,1,1,1,3,Hibernating
13782.0,13,6,413.75,4,4,3,11,Champion
13784.0,10,10,1509.27,4,4,4,12,Champion
13786.0,367,1,113.39999999999999,1,1,1,3,Hibernating
13787.0,76,2,168.24,2,2,2,6,Potential Loyalist
13790.0,4,1,131.23999999999998,4,1,2,7,Potential Loyalist
13791.0,43,3,1984.32,3,3,4,10,Champion
13792.0,66,2,143.05,2,2,2,6,Potential Loyalist
13798.0,1,63,28136.85,4,4,4,12,Champion
13799.0,117,2,375.48,2,2,3,7,Potential Loyalist
13800.0,310,1,273.0,1,1,2,4,At Risk
13801.0,67,1,217.6,2,1,2,5,At Risk
13802.0,138,5,3876.25,2,3,4,9,Loyal
13803.0,255,1,180.15,1,1,2,4,At Risk
13804.0,31,6,1065.26,3,4,4,11,Champion
13805.0,52,2,795.5999999999999,2,2,3,7,Potential Loyalist
13806.0,64,1,92.93,2,1,1,4,At Risk
13807.0,367,1,50.7,1,1,1,3,Hibernating
13808.0,6,5,665.86,4,3,3,10,Champion
13809.0,305,1,98.7,1,1,1,3,Hibernating
13810.0,29,2,263.5,3,2,2,7,Potential Loyalist
13812.0,42,3,206.41,3,3,2,8,Loyal
13813.0,40,4,400.88,3,3,3,9,Loyal
13814.0,92,2,864.8,2,2,4,8,Loyal
13815.0,22,4,2278.41,3,3,4,10,Champion
13816.0,24,2,288.83000000000004,3,2,2,7,Potential Loyalist
13817.0,29,2,180.42000000000002,3,2,2,7,Potential Loyalist
13819.0,302,3,943.85,1,3,4,8,Loyal
13821.0,145,2,154.26,1,2,2,5,At Risk
13822.0,6,2,327.58,4,2,3,9,Loyal
13823.0,19,2,195.45,3,2,2,7,Potential Loyalist
13824.0,33,4,725.3100000000001,3,3,3,9,Loyal
13826.0,158,2,183.85,1,2,2,5,At Risk
13827.0,58,3,180.60999999999999,2,3,2,7,Potential Loyalist
13828.0,22,1,86.95,3,1,1,5,At Risk
13829.0,359,1,102.0,1,1,1,3,Hibernating
13831.0,16,6,1264.35,4,4,4,12,Champion
13832.0,18,2,43.65,4,2,1,7,Potential Loyalist
13833.0,159,1,228.95,1,1,2,4,At Risk
13835.0,25,4,592.01,3,3,3,9,Loyal
13837.0,212,2,104.08000000000001,1,2,1,4,At Risk
13838.0,6,4,299.52,4,3,2,9,Loyal
13842.0,59,9,1900.8400000000001,2,4,4,10,Champion
13844.0,11,1,245.88,4,1,2,7,Potential Loyalist
13845.0,65,1,237.98000000000002,2,1,2,5,At Risk
13846.0,25,4,363.87,3,3,3,9,Loyal
13849.0,52,2,845.13,2,2,4,8,Loyal
13850.0,129,1,1076.46,2,1,4,7,Potential Loyalist
13851.0,96,2,584.58,2,2,3,7,Potential Loyalist
13853.0,9,2,894.4,4,2,4,10,Champion
13854.0,9,25,3683.7999999999997,4,4,4,12,Champion
13856.0,169,5,398.6,1,3,3,7,Potential Loyalist
13858.0,57,1,133.8,2,1,2,5,At Risk
13859.0,326,1,74.49000000000001,1,1,1,3,Hibernating
13860.0,1,5,862.37,4,3,4,11,Champion
13862.0,18,9,1113.02,4,4,4,12,Champion
13863.0,248,1,126.2,1,1,1,3,Hibernating
13865.0,58,4,244.8,2,3,2,7,Potential Loyalist
13866.0,74,1,74.42999999999999,2,1,1,4,At Risk
13867.0,31,3,630.39,3,3,3,9,Loyal
13868.0,7,2,2964.5299999999997,4,2,4,10,Champion
13869.0,123,4,1120.15,2,3,4,9,Loyal
13870.0,2,9,1403.88,4,4,4,12,Champion
13871.0,23,13,3010.67,3,4,4,11,Champion
13873.0,120,3,164.54000000000002,2,3,2,7,Potential Loyalist
13874.0,358,1,280.9,1,1,2,4,At Risk
13875.0,54,5,1208.7,2,3,4,9,Loyal
13876.0,64,1,15.0,2,1,1,4,At Risk
13877.0,86,1,30.24,2,1,1,4,At Risk
13878.0,55,1,868.5400000000001,2,1,4,7,Potential Loyalist
13880.0,21,13,1695.86,3,4,4,11,Champion
13881.0,4,20,10650.38,4,4,4,12,Champion
13882.0,3,5,792.98,4,3,3,10,Champion
13883.0,1,8,1399.74,4,4,4,12,Champion
13884.0,7,4,321.90000000000003,4,3,3,10,Champion
13885.0,201,1,265.40000000000003,1,1,2,4,At Risk
13886.0,71,1,216.06,2,1,2,5,At Risk
13887.0,204,1,85.48,1,1,1,3,Hibernating
13888.0,120,2,438.76,2,2,3,7,Potential Loyalist
13889.0,93,1,218.0,2,1,2,5,At Risk
13890.0,1,13,1102.49,4,4,4,12,Champion
13892.0,27,4,310.92,3,3,3,9,Loyal
13893.0,298,1,222.4,1,1,2,4,At Risk
13894.0,22,4,268.32,3,3,2,8,Loyal
13895.0,21,5,1467.48,3,3,4,10,Champion
13897.0,50,1,277.32,3,1,2,6,Potential Loyalist
13898.0,326,1,51.81,1,1,1,3,Hibernating
13899.0,16,2,240.9,4,2,2,8,Loyal
13900.0,193,2,274.86,1,2,2,5,At Risk
13901.0,72,5,834.51,2,3,4,9,Loyal
13904.0,37,2,150.54,3,2,2,7,Potential Loyalist
13908.0,80,4,919.6,2,3,4,9,Loyal
13911.0,144,8,876.03,2,4,4,10,Champion
13914.0,12,2,258.79,4,2,2,8,Loyal
13917.0,50,2,194.66,3,2,2,7,Potential Loyalist
13918.0,50,2,478.54,3,2,3,8,Loyal
13919.0,53,3,69.2,2,3,1,6,Potential Loyalist
13922.0,352,1,138.35,1,1,2,4,At Risk
13923.0,54,1,93.63000000000001,2,1,1,4,At Risk
13924.0,2,11,1329.8500000000001,4,4,4,12,Champion
13925.0,93,5,477.09999999999997,2,3,3,8,Loyal
13926.0,23,1,128.45000000000002,3,1,1,5,At Risk
13927.0,75,1,180.25,2,1,2,5,At Risk
13928.0,11,4,191.9,4,3,2,9,Loyal
13929.0,169,2,107.55000000000001,1,2,1,4,At Risk
13930.0,58,2,274.74,2,2,2,6,Potential Loyalist
13931.0,96,2,663.73,2,2,3,7,Potential Loyalist
13932.0,295,1,91.9,1,1,1,3,Hibernating
13933.0,109,2,393.9,2,2,3,7,Potential Loyalist
13934.0,264,1,381.85,1,1,3,5,At Risk
13936.0,180,1,85.62,1,1,1,3,Hibernating
13937.0,169,1,49.65,1,1,1,3,Hibernating
13938.0,35,1,45.06,3,1,1,5,At Risk
13939.0,23,4,215.5,3,3,2,8,Loyal
13940.0,17,4,644.01,4,3,3,10,Champion
13941.0,22,6,1190.97,3,4,4,11,Champion
13946.0,79,2,110.52,2,2,1,5,At Risk
13947.0,65,1,90.60000000000001,2,1,1,4,At Risk
13948.0,361,1,46.8,1,1,1,3,Hibernating
13949.0,3,6,1303.94,4,4,4,12,Champion
13950.0,11,5,445.61,4,3,3,10,Champion
13951.0,176,3,437.18,1,3,3,7,Potential Loyalist
13952.0,211,3,1696.17,1,3,4,8,Loyal
13953.0,7,2,111.0,4,2,1,7,Potential Loyalist
13954.0,2,3,268.73,4,3,2,9,Loyal
13955.0,154,2,190.71,1,2,2,5,At Risk
13956.0,5,5,436.57,4,3,3,10,Champion
13958.0,372,1,41.4,1,1,1,3,Hibernating
13959.0,79,3,163.99,2,3,2,7,Potential Loyalist
13960.0,21,2,217.62,3,2,2,7,Potential Loyalist
13962.0,22,2,62.629999999999995,3,2,1,6,Potential Loyalist
13963.0,308,4,323.47,1,3,3,7,Potential Loyalist
13969.0,7,19,4890.35,4,4,4,12,Champion
13971.0,19,10,1327.14,3,4,4,11,Champion
13972.0,71,2,123.79,2,2,1,5,At Risk
13973.0,287,1,86.9,1,1,1,3,Hibernating
13974.0,49,1,281.59000000000003,3,1,2,6,Potential Loyalist
13975.0,31,7,1296.64,3,4,4,11,Champion
13976.0,207,1,214.56,1,1,2,4,At Risk
13978.0,45,1,32.78,3,1,1,5,At Risk
13979.0,73,1,523.92,2,1,3,6,Potential Loyalist
13980.0,60,1,146.64000000000001,2,1,2,5,At Risk
13982.0,39,5,1171.79,3,3,4,10,Champion
13983.0,40,8,826.46,3,4,4,11,Champion
13984.0,27,3,196.65,3,3,2,8,Loyal
13985.0,4,16,4747.83,4,4,4,12,Champion
13986.0,17,1,85.96000000000001,4,1,1,6,Potential Loyalist
13988.0,20,7,2317.1,3,4,4,11,Champion
13989.0,66,2,784.06,2,2,3,7,Potential Loyalist
13990.0,213,1,162.3,1,1,2,4,At Risk
13991.0,12,7,532.81,4,4,3,11,Champion
13992.0,30,1,17.0,3,1,1,5,At Risk
13993.0,32,12,2768.0,3,4,4,11,Champion
13994.0,4,6,1171.65,4,4,4,12,Champion
13995.0,15,5,900.91,4,3,4,11,Champion
13999.0,10,12,1718.72,4,4,4,12,Champion
14000.0,211,1,93.6,1,1,1,3,Hibernating
14001.0,46,3,1149.76,3,3,4,10,Champion
14002.0,134,2,254.23,2,2,2,6,Potential Loyalist
14004.0,43,7,2096.84,3,4,4,11,Champion
14005.0,10,5,1846.26,4,3,4,11,Champion
14006.0,116,3,738.27,2,3,3,8,Loyal
14009.0,198,3,395.4,1,3,3,7,Potential Loyalist
14012.0,278,1,200.2,1,1,2,4,At Risk
14013.0,110,3,309.58,2,3,2,7,Potential Loyalist
14014.0,77,1,346.3,2,1,3,6,Potential Loyalist
14015.0,53,1,184.2,2,1,2,5,At Risk
14016.0,162,4,1683.08,1,3,4,8,Loyal
14019.0,47,4,468.71000000000004,3,3,3,9,Loyal
14020.0,17,2,450.26,4,2,3,9,Loyal
14021.0,155,3,339.7,1,3,3,7,Potential Loyalist
14022.0,225,1,141.14,1,1,2,4,At Risk
14023.0,7,2,242.65,4,2,2,8,Loyal
14024.0,124,1,138.25,2,1,2,5,At Risk
14027.0,61,1,69.96,2,1,1,4,At Risk
14029.0,144,1,102.0,2,1,1,4,At Risk
14030.0,18,7,752.3100000000001,4,4,3,11,Champion
14031.0,7,21,12542.9,4,4,4,12,Champion
14032.0,23,11,700.34,3,4,3,10,Champion
14034.0,22,4,576.21,3,3,3,9,Loyal
14035.0,29,4,521.57,3,3,3,9,Loyal
14036.0,285,1,207.49,1,1,2,4,At Risk
14037.0,365,1,68.0,1,1,1,3,Hibernating
14038.0,78,4,996.98,2,3,4,9,Loyal
14039.0,33,1,135.6,3,1,2,6,Potential Loyalist
14040.0,41,14,2845.13,3,4,4,11,Champion
14041.0,266,1,121.78999999999999,1,1,1,3,Hibernating
14044.0,27,4,269.56,3,3,2,8,Loyal
14045.0,109,4,1527.75,2,3,4,9,Loyal
14046.0,284,1,7.5,1,1,1,3,Hibernating
14047.0,9,7,825.94,4,4,4,12,Champion
14048.0,277,2,199.36,1,2,2,5,At Risk
14049.0,17,6,2468.71,4,4,4,12,Champion
14050.0,32,2,425.22,3,2,3,8,Loyal
14051.0,1,26,8962.8,4,4,4,12,Champion
14052.0,20,1,137.37,3,1,2,6,Potential Loyalist
14054.0,65,1,82.5,2,1,1,4,At Risk
14055.0,106,1,113.0,2,1,1,4,At Risk
14056.0,1,28,2923.36,4,4,4,12,Champion
14057.0,24,14,3374.96,3,4,4,11,Champion
14059.0,267,1,33.599999999999994,1,1,1,3,Hibernating
14060.0,5,17,2166.68,4,4,4,12,Champion
14062.0,10,10,1629.9,4,4,4,12,Champion
14064.0,29,6,1211.98,3,4,4,11,Champion
14066.0,267,1,50.7,1,1,1,3,Hibernating
14067.0,64,2,101.4,2,2,1,5,At Risk
14068.0,320,1,248.85,1,1,2,4,At Risk
14071.0,4,9,474.07,4,4,3,11,Champion
14073.0,32,1,76.52,3,1,1,5,At Risk
14075.0,20,2,122.4,3,2,1,6,Potential Loyalist
14076.0,129,1,56.01,2,1,1,4,At Risk
14077.0,41,5,190.05,3,3,2,8,Loyal
14078.0,102,6,150.48,2,4,2,8,Loyal
14079.0,125,1,31.9,2,1,1,4,At Risk
14080.0,33,1,10.2,3,1,1,5,At Risk
14081.0,267,4,554.02,1,3,3,7,Potential Loyalist
14082.0,365,1,71.75,1,1,1,3,Hibernating
14083.0,4,7,329.4,4,4,3,11,Champion
14085.0,8,16,1532.84,4,4,4,12,Champion
14087.0,3,1,65.81,4,1,1,6,Potential Loyalist
14088.0,10,12,26995.58,4,4,4,12,Champion
14089.0,57,1,43.05,2,1,1,4,At Risk
14090.0,325,1,76.32000000000001,1,1,1,3,Hibernating
14092.0,8,14,2488.9700000000003,4,4,4,12,Champion
14093.0,12,1,179.92000000000002,4,1,2,7,Potential Loyalist
14096.0,4,17,26447.46,4,4,4,12,Champion
14098.0,37,1,50.99,3,1,1,5,At Risk
14099.0,16,12,944.25,4,4,4,12,Champion
14100.0,138,1,145.95,2,1,2,5,At Risk
14101.0,74,6,2926.2,2,4,4,10,Champion
14102.0,12,5,63.23,4,3,1,8,Loyal
14104.0,155,2,86.16,1,2,1,4,At Risk
14105.0,85,2,634.57,2,2,3,7,Potential Loyalist
14107.0,52,7,952.9,2,4,4,10,Champion
14108.0,31,2,232.5,3,2,2,7,Potential Loyalist
14109.0,23,2,107.6,3,2,1,6,Potential Loyalist
14110.0,37,9,1509.98,3,4,4,11,Champion
14111.0,85,2,157.25,2,2,2,6,Potential Loyalist
14112.0,23,10,1947.41,3,4,4,11,Champion
14113.0,4,8,1783.88,4,4,4,12,Champion
14114.0,274,2,282.28,1,2,2,5,At Risk
14116.0,20,5,410.22,3,3,3,9,Loyal
14117.0,144,1,30.0,2,1,1,4,At Risk
14121.0,4,5,1218.74,4,3,4,11,Champion
14124.0,84,1,256.32,2,1,2,5,At Risk
14125.0,11,3,1083.39,4,3,4,11,Champion
14126.0,11,1,102.75000000000001,4,1,1,6,Potential Loyalist
14127.0,123,3,550.4,2,3,3,8,Loyal
14128.0,61,2,335.78,2,2,3,7,Potential Loyalist
14129.0,2,5,396.4,4,3,3,10,Champion
14130.0,319,1,189.09,1,1,2,4,At Risk
14132.0,2,11,1256.4,4,4,4,12,Champion
14133.0,130,3,381.57,2,3,3,8,Loyal
14135.0,2,14,2528.97,4,4,4,12,Champion
14138.0,2,2,580.44,4,2,3,9,Loyal
14139.0,46,1,146.1,3,1,2,6,Potential Loyalist
14140.0,4,2,298.83,4,2,2,8,Loyal
14141.0,3,5,386.05,4,3,3,10,Champion
14142.0,373,1,114.53,1,1,1,3,Hibernating
14143.0,134,1,15.0,2,1,1,4,At Risk
14146.0,9,6,2918.06,4,4,4,12,Champion
14147.0,78,1,81.6,2,1,1,4,At Risk
14148.0,234,1,157.2,1,1,2,4,At Risk
14149.0,213,2,348.84000000000003,1,2,3,6,Potential Loyalist
14150.0,36,2,138.06,3,2,2,7,Potential Loyalist
14152.0,75,2,227.59,2,2,2,6,Potential Loyalist
14154.0,239,2,566.0,1,2,3,6,Potential Loyalist
14156.0,10,59,64008.32,4,4,4,12,Champion
14157.0,20,2,278.01,3,2,2,7,Potential Loyalist
14158.0,40,1,237.28,3,1,2,6,Potential Loyalist
14159.0,20,13,2866.97,3,4,4,11,Champion
14161.0,216,3,684.62,1,3,3,7,Potential Loyalist
14162.0,174,2,72.05,1,2,1,4,At Risk
14163.0,87,4,423.62,2,3,3,8,Loyal
14164.0,71,2,1333.72,2,2,4,8,Loyal
14165.0,276,1,41.03,1,1,1,3,Hibernating
14167.0,39,4,322.4,3,3,3,9,Loyal
14171.0,98,1,203.73000000000002,2,1,2,5,At Risk
14173.0,11,3,256.66,4,3,2,9,Loyal
14174.0,33,1,96.16,3,1,1,5,At Risk
14175.0,51,6,1690.76,2,4,4,10,Champion
14176.0,297,4,309.95000000000005,1,3,2,6,Potential Loyalist
14177.0,96,3,94.1,2,3,1,6,Potential Loyalist
14178.0,9,7,641.47,4,4,3,11,Champion
14179.0,41,2,325.93,3,2,3,8,Loyal
14180.0,29,26,1589.0,3,4,4,11,Champion
14184.0,67,1,129.69,2,1,1,4,At Risk
14188.0,31,9,1675.45,3,4,4,11,Champion
14189.0,2,14,1542.71,4,4,4,12,Champion
14191.0,2,12,2654.39,4,4,4,12,Champion
14193.0,68,1,94.74000000000001,2,1,1,4,At Risk
14194.0,5,27,5230.81,4,4,4,12,Champion
14195.0,252,1,90.8,1,1,1,3,Hibernating
14196.0,107,1,291.79999999999995,2,1,2,5,At Risk
14198.0,18,6,322.4,4,4,3,11,Champion
14199.0,218,1,175.2,1,1,2,4,At Risk
14201.0,60,7,342.6,2,4,3,9,Loyal
14204.0,2,1,75.78,4,1,1,6,Potential Loyalist
14205.0,17,3,579.95,4,3,3,10,Champion
14206.0,239,2,55.48,1,2,1,4,At Risk
14208.0,95,1,58.099999999999994,2,1,1,4,At Risk
14209.0,11,6,1089.68,4,4,4,12,Champion
14210.0,91,7,720.9300000000001,2,4,3,9,Loyal
14211.0,53,10,1393.21,2,4,4,10,Champion
14212.0,90,1,729.2,2,1,3,6,Potential Loyalist
14213.0,372,1,832.2,1,1,4,6,Potential Loyalist
14214.0,31,5,446.41,3,3,3,9,Loyal
14215.0,12,6,610.16,4,4,3,11,Champion
14216.0,3,4,541.81,4,3,3,10,Champion
14217.0,2,21,1043.26,4,4,4,12,Champion
14218.0,43,1,120.76,3,1,1,5,At Risk
14219.0,4,1,25.08,4,1,1,6,Potential Loyalist
14220.0,247,2,168.05,1,2,2,5,At Risk
14221.0,42,9,2154.12,3,4,4,11,Champion
14222.0,177,1,179.05,1,1,2,4,At Risk
14223.0,92,4,584.88,2,3,3,8,Loyal
14224.0,110,4,613.54,2,3,3,8,Loyal
14226.0,30,5,1377.54,3,3,4,10,Champion
14227.0,26,11,2217.62,3,4,4,11,Champion
14229.0,52,5,805.65,2,3,3,8,Loyal
14231.0,179,5,578.08,1,3,3,7,Potential Loyalist
14232.0,32,7,566.6700000000001,3,4,3,10,Champion
14233.0,49,4,853.01,3,3,4,10,Champion
14234.0,22,4,394.33,3,3,3,9,Loyal
14235.0,75,5,2097.56,2,3,4,9,Loyal
14236.0,81,2,110.1,2,2,1,5,At Risk
14237.0,373,1,42.05,1,1,1,3,Hibernating
14238.0,326,1,50.0,1,1,1,3,Hibernating
14239.0,43,13,1888.3600000000001,3,4,4,11,Champion
14240.0,30,2,525.48,3,2,3,8,Loyal
14241.0,184,1,121.0,1,1,1,3,Hibernating
14242.0,235,2,235.70000000000002,1,2,2,5,At Risk
14243.0,9,12,1519.48,4,4,4,12,Champion
14245.0,198,4,776.18,1,3,3,7,Potential Loyalist
14246.0,111,3,563.25,2,3,3,8,Loyal
14247.0,278,1,75.35,1,1,1,3,Hibernating
14248.0,318,1,19.8,1,1,1,3,Hibernating
14250.0,7,3,758.76,4,3,3,10,Champion
14251.0,2,5,2013.06,4,3,4,11,Champion
14256.0,260,2,574.4,1,2,3,6,Potential Loyalist
14257.0,64,5,1565.1100000000001,2,3,4,9,Loyal
14258.0,9,9,5899.08,4,4,4,12,Champion
14259.0,142,1,33.0,2,1,1,4,At Risk
14261.0,51,2,480.62,2,2,3,7,Potential Loyalist
14262.0,8,6,705.95,4,4,3,11,Champion
14264.0,155,3,237.77,1,3,2,6,Potential Loyalist
14267.0,151,7,1499.24,1,4,4,9,Loyal
14270.0,332,1,186.2,1,1,2,4,At Risk
14271.0,226,1,59.6,1,1,1,3,Hibernating
14272.0,74,2,272.28,2,2,2,6,Potential Loyalist
14273.0,51,4,443.12,2,3,3,8,Loyal
14276.0,88,5,814.25,2,3,3,8,Loyal
14277.0,15,3,977.17,4,3,4,11,Champion
14280.0,197,1,30.15,1,1,1,3,Hibernating
14282.0,3,15,3061.52,4,4,4,12,Champion
14284.0,31,3,499.7,3,3,3,9,Loyal
14285.0,21,4,1510.67,3,3,4,10,Champion
14286.0,24,4,1574.2,3,3,4,10,Champion
14287.0,8,2,44.63,4,2,1,7,Potential Loyalist
14288.0,212,2,211.65,1,2,2,5,At Risk
14289.0,9,6,702.1,4,4,3,11,Champion
14290.0,11,6,1346.02,4,4,4,12,Champion
14291.0,2,10,1824.04,4,4,4,12,Champion
14292.0,40,9,2002.97,3,4,4,11,Champion
14293.0,3,4,573.15,4,3,3,10,Champion
14295.0,40,2,73.9,3,2,1,6,Potential Loyalist
14297.0,18,5,809.96,4,3,3,10,Champion
14298.0,8,41,26834.34,4,4,4,12,Champion
14299.0,8,17,3815.08,4,4,4,12,Champion
14301.0,108,2,225.97,2,2,2,6,Potential Loyalist
14304.0,223,2,270.4,1,2,2,5,At Risk
14305.0,71,3,845.8,2,3,4,9,Loyal
14306.0,51,3,1300.55,2,3,4,9,Loyal
14307.0,89,6,1681.45,2,4,4,10,Champion
14309.0,8,10,1036.06,4,4,4,12,Champion
14311.0,225,2,169.0,1,2,2,5,At Risk
14312.0,47,6,1206.3500000000001,3,4,4,11,Champion
14314.0,107,1,32.4,2,1,1,4,At Risk
14315.0,21,7,1614.73,3,4,4,11,Champion
14317.0,65,1,329.0,2,1,3,6,Potential Loyalist
14320.0,207,3,344.49,1,3,3,7,Potential Loyalist
14321.0,11,5,861.33,4,3,4,11,Champion
14323.0,115,3,385.02000000000004,2,3,3,8,Loyal
14326.0,242,1,32.0,1,1,1,3,Hibernating
14327.0,163,1,294.25,1,1,2,4,At Risk
14329.0,9,11,3437.76,4,4,4,12,Champion
14331.0,135,1,158.43,2,1,2,5,At Risk
14332.0,23,3,406.86,3,3,3,9,Loyal
14333.0,68,1,202.9,2,1,2,5,At Risk
14334.0,17,8,1311.3700000000001,4,4,4,12,Champion
14335.0,16,2,133.99,4,2,2,8,Loyal
14336.0,17,4,899.27,4,3,4,11,Champion
14338.0,191,2,369.0,1,2,3,6,Potential Loyalist
14339.0,243,1,136.56,1,1,2,4,At Risk
14340.0,219,1,30.0,1,1,1,3,Hibernating
14341.0,45,8,1418.48,3,4,4,11,Champion
14342.0,31,3,207.5,3,3,2,8,Loyal
14344.0,127,7,607.95,2,4,3,9,Loyal
14345.0,39,1,64.7,3,1,1,5,At Risk
14346.0,121,2,461.97,2,2,3,7,Potential Loyalist
14348.0,260,1,153.3,1,1,2,4,At Risk
14349.0,10,1,56.49,4,1,1,6,Potential Loyalist
14350.0,271,2,131.59,1,2,2,5,At Risk
14351.0,165,1,51.0,1,1,1,3,Hibernating
14352.0,157,4,548.02,1,3,3,7,Potential Loyalist
14353.0,215,1,71.1,1,1,1,3,Hibernating
14354.0,6,2,77.7,4,2,1,7,Potential Loyalist
14355.0,366,1,75.9,1,1,1,3,Hibernating
14356.0,60,4,543.99,2,3,3,8,Loyal
14357.0,43,1,103.97,3,1,1,5,At Risk
14359.0,19,4,468.46000000000004,3,3,3,9,Loyal
14360.0,32,4,1415.6100000000001,3,3,4,10,Champion
14362.0,22,1,73.2,3,1,1,5,At Risk
14364.0,109,7,2465.7400000000002,2,4,4,10,Champion
14367.0,8,19,6119.0,4,4,4,12,Champion
14368.0,320,1,120.6,1,1,1,3,Hibernating
14371.0,295,1,74.4,1,1,1,3,Hibernating
14373.0,358,1,51.05,1,1,1,3,Hibernating
14375.0,185,1,119.85,1,1,1,3,Hibernating
14377.0,191,2,217.9,1,2,2,5,At Risk
14379.0,44,2,134.78,3,2,2,7,Potential Loyalist
14381.0,52,1,110.6,2,1,1,4,At Risk
14382.0,26,1,231.84,3,1,2,6,Potential Loyalist
14383.0,38,3,560.63,3,3,3,9,Loyal
14385.0,9,3,131.55,4,3,2,9,Loyal
14386.0,297,1,66.9,1,1,1,3,Hibernating
14387.0,33,3,743.72,3,3,3,9,Loyal
14388.0,9,10,2400.4900000000002,4,4,4,12,Champion
14389.0,9,5,970.74,4,3,4,11,Champion
14390.0,10,10,3226.11,4,4,4,12,Champion
14393.0,218,1,67.95,1,1,1,3,Hibernating
14395.0,2,10,1369.97,4,4,4,12,Champion
14396.0,65,2,184.44,2,2,2,6,Potential Loyalist
14397.0,3,13,415.75,4,4,3,11,Champion
14400.0,149,1,70.35000000000001,1,1,1,3,Hibernating
14401.0,4,13,1778.8999999999999,4,4,4,12,Champion
14403.0,130,4,1062.9,2,3,4,9,Loyal
14404.0,34,6,967.35,3,4,4,11,Champion
14406.0,119,1,72.2,2,1,1,4,At Risk
14407.0,107,5,753.25,2,3,3,8,Loyal
14408.0,131,3,264.21999999999997,2,3,2,7,Potential Loyalist
14409.0,71,4,537.95,2,3,3,8,Loyal
14410.0,16,14,502.28000000000003,4,4,3,11,Champion
14411.0,311,1,617.0,1,1,3,5,At Risk
14412.0,35,3,436.58,3,3,3,9,Loyal
14413.0,362,1,64.95,1,1,1,3,Hibernating
14414.0,92,7,468.48,2,4,3,9,Loyal
14415.0,1,18,3887.69,4,4,4,12,Champion
14416.0,22,2,68.8,3,2,1,6,Potential Loyalist
14418.0,4,3,528.25,4,3,3,10,Champion
14419.0,11,6,444.75,4,4,3,11,Champion
14420.0,99,1,168.38,2,1,2,5,At Risk
14421.0,57,2,150.54,2,2,2,6,Potential Loyalist
14422.0,1,6,2575.67,4,4,4,12,Champion
14423.0,218,1,265.2,1,1,2,4,At Risk
14424.0,18,1,322.08,4,1,3,8,Loyal
14426.0,24,13,2033.81,3,4,4,11,Champion
14427.0,50,2,165.04000000000002,3,2,2,7,Potential Loyalist
14428.0,7,7,541.48,4,4,3,11,Champion
14431.0,299,2,289.95,1,2,2,5,At Risk
14432.0,10,6,1018.88,4,4,4,12,Champion
14434.0,22,6,1164.0,3,4,4,11,Champion
14436.0,99,1,34.2,2,1,1,4,At Risk
14437.0,366,1,32.4,1,1,1,3,Hibernating
14438.0,306,1,124.4,1,1,1,3,Hibernating
14439.0,320,1,1884.04,1,1,4,6,Potential Loyalist
14440.0,8,5,1458.07,4,3,4,11,Champion
14441.0,1,7,786.65,4,4,3,11,Champion
14443.0,54,4,735.71,2,3,3,8,Loyal
14446.0,1,4,474.78000000000003,4,3,3,10,Champion
14447.0,19,5,528.75,3,3,3,9,Loyal
14448.0,9,2,102.0,4,2,1,7,Potential Loyalist
14449.0,19,4,517.29,3,3,3,9,Loyal
14450.0,181,3,268.71,1,3,2,6,Potential Loyalist
14451.0,60,2,419.05,2,2,3,7,Potential Loyalist
14452.0,11,2,142.4,4,2,2,8,Loyal
14453.0,190,1,44.55,1,1,1,3,Hibernating
14456.0,5,11,1385.65,4,4,4,12,Champion
14457.0,311,1,33.6,1,1,1,3,Hibernating
14459.0,155,1,1141.7,1,1,4,6,Potential Loyalist
14460.0,110,4,221.28,2,3,2,7,Potential Loyalist
14461.0,148,3,835.11,1,3,4,8,Loyal
14462.0,64,11,776.52,2,4,3,9,Loyal
14463.0,98,2,259.79999999999995,2,2,2,6,Potential Loyalist
14465.0,247,3,469.90000000000003,1,3,3,7,Potential Loyalist
14466.0,29,7,1336.75,3,4,4,11,Champion
14467.0,18,4,280.81,4,3,2,9,Loyal
14470.0,12,2,211.2,4,2,2,8,Loyal
14472.0,104,8,729.52,2,4,3,9,Loyal
14473.0,74,1,26.1,2,1,1,4,At Risk
14474.0,43,2,418.49,3,2,3,8,Loyal
14475.0,72,4,505.46000000000004,2,3,3,8,Loyal
14476.0,257,1,125.94999999999999,1,1,1,3,Hibernating
14477.0,20,5,1311.39,3,3,4,10,Champion
14479.0,254,2,152.60000000000002,1,2,2,5,At Risk
14480.0,11,1,128.57,4,1,1,6,Potential Loyalist
14481.0,165,2,196.20000000000002,1,2,2,5,At Risk
14482.0,18,6,1223.31,4,4,4,12,Champion
