CustomerID,InvoiceNo,OrderRevenue,OrderQuantity,OrderDate
15513.0,573320,1132.68,302.0,2011-10-30 10:29:00
15513.0,574718,736.8,472.0,2011-11-06 14:36:00
15513.0,C543381,152.64,100.0,2011-02-07 15:52:00
15513.0,C566611,4.25,1.0,2011-09-13 17:14:00
15513.0,C575159,19.8,12.0,2011-11-08 16:21:00
15514.0,538313,790.7700000000001,118.0,2010-12-10 13:50:00
15514.0,538327,56.370000000000005,18.0,2010-12-10 13:58:00
15514.0,538809,120.52000000000001,112.0,2010-12-14 12:17:00
15514.0,545637,15.69,25.0,2011-03-04 12:16:00
15514.0,551391,17.95,13.0,2011-04-28 12:06:00
15514.0,574667,74.69999999999999,18.0,2011-11-06 12:12:00
15514.0,574668,29.700000000000003,6.0,2011-11-06 12:12:00
15514.0,578667,27.54,14.0,2011-11-24 17:10:00
15514.0,C538341,790.7700000000001,118.0,2010-12-10 14:03:00
15516.0,572350,27.93,10.0,2011-10-24 11:33:00
15516.0,572792,8.67,3.0,2011-10-26 10:51:00
15517.0,550785,65.55,39.0,2011-04-20 14:02:00
15518.0,540816,155.22,88.0,2011-01-11 12:55:00
15518.0,540819,23.85,3.0,2011-01-11 13:06:00
15518.0,542090,140.94,186.0,2011-01-25 12:39:00
15518.0,552296,175.93,119.0,2011-05-08 14:09:00
15518.0,558754,225.46,112.0,2011-07-03 12:10:00
15518.0,561683,1.95,1.0,2011-07-28 19:34:00
15518.0,562576,115.58,76.0,2011-08-07 13:08:00
15518.0,569835,170.56,84.0,2011-10-06 13:05:00
15518.0,C540814,2.95,1.0,2011-01-11 12:50:00
15518.0,C540820,11.7,6.0,2011-01-11 13:09:00
15518.0,C562577,1.65,1.0,2011-08-07 13:09:00
15520.0,581241,32.28,112.0,2011-12-08 10:58:00
15521.0,548213,99.6,56.0,2011-03-30 09:15:00
15521.0,548907,255.0,20.0,2011-04-05 08:25:00
15521.0,552816,87.8,24.0,2011-05-11 12:47:00
15521.0,552822,161.32,96.0,2011-05-11 12:59:00
15521.0,560079,189.0,108.0,2011-07-14 16:12:00
15521.0,565677,68.0,36.0,2011-09-06 10:04:00
15521.0,573375,226.4,100.0,2011-10-30 13:42:00
15521.0,C565681,68.0,36.0,2011-09-06 10:42:00
15522.0,566564,97.35,73.0,2011-09-13 12:26:00
15522.0,574831,16.25,13.0,2011-11-07 11:26:00
15523.0,567154,349.06,220.0,2011-09-16 16:29:00
15525.0,536528,116.35,37.0,2010-12-01 13:17:00
15525.0,577938,74.16,48.0,2011-11-22 12:07:00
15525.0,581166,120.05,42.0,2011-12-07 14:43:00
15526.0,574729,19.9,2.0,2011-11-06 15:04:00
15527.0,539609,172.35000000000002,29.0,2010-12-20 14:15:00
15527.0,542511,132.0,36.0,2011-01-28 12:07:00
15527.0,551812,135.20000000000002,60.0,2011-05-04 11:39:00
15527.0,556416,198.92,50.0,2011-06-10 12:19:00
15527.0,560357,154.25,46.0,2011-07-18 11:42:00
15527.0,566262,247.15,157.0,2011-09-11 12:56:00
15527.0,573822,492.0,232.0,2011-11-01 11:33:00
15527.0,577711,51.260000000000005,26.0,2011-11-21 12:17:00
15528.0,548370,24.22,10.0,2011-03-30 16:14:00
15529.0,537770,195.46,124.0,2010-12-08 12:24:00
15529.0,541658,114.88,72.0,2011-01-20 12:16:00
15529.0,546108,127.39,67.0,2011-03-09 12:35:00
15529.0,547729,109.52,103.0,2011-03-25 10:52:00
15529.0,549059,70.18,26.0,2011-04-06 10:46:00
15529.0,553074,112.67999999999999,161.0,2011-05-13 11:45:00
15529.0,560650,141.81,81.0,2011-07-20 11:38:00
15529.0,566495,514.15,514.0,2011-09-13 11:14:00
15529.0,569424,218.24,131.0,2011-10-04 10:49:00
15529.0,576933,151.17,189.0,2011-11-17 11:29:00
15529.0,C576919,27.45,7.0,2011-11-17 10:44:00
15530.0,549235,217.05,58.0,2011-04-07 11:16:00
15530.0,557949,234.45000000000002,119.0,2011-06-23 17:20:00
15530.0,559896,88.3,24.0,2011-07-13 12:15:00
15530.0,577256,246.02,446.0,2011-11-18 12:25:00
15531.0,575491,672.67,342.0,2011-11-09 17:47:00
15531.0,580133,273.66,144.0,2011-12-01 18:43:00
15532.0,539294,115.45,39.0,2010-12-16 16:45:00
15532.0,558096,275.11,80.0,2011-06-26 13:24:00
15532.0,561885,126.75999999999999,46.0,2011-07-31 13:13:00
15532.0,576303,166.11,47.0,2011-11-14 14:51:00
15532.0,C558097,4.25,1.0,2011-06-26 13:29:00
15532.0,C561886,4.25,5.0,2011-07-31 13:20:00
15533.0,566294,320.65999999999997,170.0,2011-09-11 15:41:00
15533.0,567176,38.78,18.0,2011-09-18 13:40:00
15533.0,577554,139.52,56.0,2011-11-20 15:35:00
15533.0,C567177,46.8,24.0,2011-09-18 13:42:00
15535.0,541244,135.0,45.0,2011-01-16 12:35:00
15535.0,550335,81.15,9.0,2011-04-17 14:36:00
15535.0,557315,40.65,13.0,2011-06-19 16:02:00
15537.0,558442,28.8,8.0,2011-06-29 13:10:00
15539.0,580291,307.6,232.0,2011-12-02 13:36:00
15540.0,579157,106.93,151.0,2011-11-28 13:51:00
15541.0,563571,23.410000000000004,10.0,2011-08-17 14:58:00
15543.0,544913,78.98,46.0,2011-02-24 15:26:00
15544.0,536732,220.7,154.0,2010-12-02 12:47:00
15544.0,543652,255.8,131.0,2011-02-11 10:15:00
15544.0,544942,104.34,66.0,2011-02-25 10:29:00
15544.0,553006,117.3,122.0,2011-05-12 16:45:00
15544.0,557275,55.7,42.0,2011-06-19 11:45:00
15544.0,559814,132.0,80.0,2011-07-12 15:49:00
15544.0,563096,176.8,112.0,2011-08-12 09:10:00
15544.0,575902,116.84,104.0,2011-11-11 15:20:00
15544.0,579868,79.92,72.0,2011-11-30 16:43:00
15544.0,C561211,1.65,1.0,2011-07-25 16:58:00
15545.0,537036,47.5,10.0,2010-12-03 17:28:00
15545.0,571282,32.45,7.0,2011-10-16 13:24:00
15547.0,538507,556.07,568.0,2010-12-12 13:26:00
15547.0,542520,130.26,84.0,2011-01-28 12:21:00
15547.0,545060,118.69,46.0,2011-02-27 13:47:00
15547.0,545061,14.95,1.0,2011-02-27 13:52:00
15547.0,546422,67.05,18.0,2011-03-13 11:38:00
15547.0,549569,107.0,49.0,2011-04-10 15:15:00
15547.0,554999,168.58,40.0,2011-05-29 15:44:00
15547.0,563935,125.05000000000001,77.0,2011-08-21 16:24:00
15547.0,566295,24.59,7.0,2011-09-11 15:44:00
15547.0,567167,91.24000000000001,72.0,2011-09-18 12:21:00
15547.0,567179,87.84,39.0,2011-09-18 14:27:00
15547.0,569228,252.88,102.0,2011-10-02 14:47:00
15547.0,573397,154.54,164.0,2011-10-30 15:19:00
15547.0,580272,270.01,181.0,2011-12-02 12:52:00
15549.0,542399,555.51,183.0,2011-01-27 15:38:00
15549.0,559009,329.73,111.0,2011-07-05 12:47:00
15549.0,568132,15.98,14.0,2011-09-23 16:22:00
15550.0,543739,43.2,32.0,2011-02-11 12:49:00
15550.0,557786,65.55,25.0,2011-06-22 16:01:00
15550.0,564537,88.7,31.0,2011-08-25 15:18:00
15550.0,580688,83.75,13.0,2011-12-05 15:38:00
15551.0,574237,189.2,180.0,2011-11-03 12:37:00
15552.0,552198,9.65,7.0,2011-05-06 14:47:00
15553.0,570428,279.81,269.0,2011-10-10 14:02:00
15554.0,545705,69.6,14.0,2011-03-07 09:00:00
15555.0,537204,119.99,160.0,2010-12-05 14:45:00
15555.0,538156,286.8,66.0,2010-12-09 16:53:00
15555.0,538597,59.37,75.0,2010-12-13 12:26:00
15555.0,550331,110.86,64.0,2011-04-17 13:43:00
15555.0,554103,133.98,81.0,2011-05-22 13:51:00
15555.0,555399,65.89999999999999,39.0,2011-06-02 17:41:00
15555.0,557123,40.62,26.0,2011-06-16 17:56:00
15555.0,557150,134.79,16.0,2011-06-17 11:02:00
15555.0,558906,145.93,109.0,2011-07-04 16:35:00
15555.0,564724,108.99,78.0,2011-08-28 12:16:00
15555.0,567912,167.01999999999998,173.0,2011-09-22 17:07:00
15555.0,569216,86.49,90.0,2011-10-02 12:41:00
15555.0,570857,112.6,13.0,2011-10-12 15:06:00
15555.0,574673,171.91,345.0,2011-11-06 12:26:00
15555.0,575339,170.28,35.0,2011-11-09 14:29:00
15555.0,579001,170.98999999999998,139.0,2011-11-27 16:19:00
15555.0,C554100,10.920000000000002,5.0,2011-05-22 13:27:00
15555.0,C567902,3.3,2.0,2011-09-22 16:29:00
15555.0,C578991,2.5,2.0,2011-11-27 15:31:00
15556.0,576609,37.379999999999995,10.0,2011-11-15 16:08:00
15557.0,575870,170.53,83.0,2011-11-11 12:46:00
15561.0,552263,212.39999999999998,32.0,2011-05-08 11:38:00
15561.0,559877,46.519999999999996,20.0,2011-07-13 11:17:00
15561.0,579096,196.6,60.0,2011-11-28 11:07:00
15563.0,539118,15.54,37.0,2010-12-16 11:27:00
15563.0,554158,134.52,190.0,2011-05-23 11:44:00
15563.0,577029,352.45,260.0,2011-11-17 12:59:00
15563.0,C577345,39.6,8.0,2011-11-18 15:16:00
15563.0,C579930,9.9,2.0,2011-12-01 09:36:00
15565.0,569035,33.0,4.0,2011-09-30 10:44:00
15565.0,572089,16.5,2.0,2011-10-20 14:33:00
15567.0,577669,42.36,24.0,2011-11-21 10:48:00
15568.0,568547,84.45,39.0,2011-09-27 14:37:00
15568.0,572836,109.9,27.0,2011-10-26 11:51:00
15568.0,581074,219.95,57.0,2011-12-07 11:27:00
15569.0,540823,60.0,100.0,2011-01-11 13:26:00
15569.0,561862,164.54999999999998,205.0,2011-07-31 10:38:00
15569.0,561865,244.79999999999998,200.0,2011-07-31 10:47:00
15569.0,564160,244.8,100.0,2011-08-23 12:47:00
15569.0,564709,244.8,100.0,2011-08-28 10:15:00
15570.0,537141,218.9,72.0,2010-12-05 12:57:00
15570.0,538371,186.5,138.0,2010-12-12 11:07:00
15570.0,539450,92.65,42.0,2010-12-17 16:53:00
15570.0,541214,211.75,91.0,2011-01-14 13:41:00
15570.0,543602,51.599999999999994,15.0,2011-02-10 13:34:00
15570.0,545183,132.95,41.0,2011-02-28 14:59:00
15570.0,550008,135.85,31.0,2011-04-14 10:17:00
15570.0,553524,49.45,11.0,2011-05-17 14:46:00
15570.0,560845,101.05,25.0,2011-07-21 12:29:00
15570.0,574269,549.22,594.0,2011-11-03 14:27:00
15570.0,579493,177.54000000000002,130.0,2011-11-29 15:24:00
15570.0,580310,35.400000000000006,12.0,2011-12-02 14:47:00
15570.0,C543603,34.9,6.0,2011-02-10 13:40:00
15571.0,567849,44.89,33.0,2011-09-22 13:15:00
15571.0,574654,53.42,20.0,2011-11-06 11:32:00
15571.0,576625,33.32,16.0,2011-11-15 17:20:00
15572.0,545698,18.79,13.0,2011-03-06 14:44:00
15572.0,545699,54.72,40.0,2011-03-06 14:50:00
15572.0,548952,73.5,46.0,2011-04-05 10:46:00
15572.0,563952,288.89,101.0,2011-08-22 10:44:00
15572.0,576181,235.07,177.0,2011-11-14 11:19:00
15572.0,576200,138.14,100.0,2011-11-14 12:14:00
15572.0,580552,66.77,59.0,2011-12-05 10:09:00
15573.0,566851,252.54999999999998,100.0,2011-09-15 12:16:00
15573.0,575034,130.35,237.0,2011-11-08 11:38:00
15574.0,536796,165.67,56.0,2010-12-02 15:46:00
15574.0,539215,70.6,11.0,2010-12-16 12:42:00
15574.0,556878,49.2,8.0,2011-06-15 12:01:00
15576.0,574015,439.0,174.0,2011-11-02 12:03:00
15577.0,543352,16.9,6.0,2011-02-07 13:32:00
15577.0,559696,44.55,27.0,2011-07-11 16:59:00
15577.0,559697,48.18000000000001,16.0,2011-07-11 17:03:00
15578.0,558555,85.15,21.0,2011-06-30 13:03:00
15579.0,542602,155.45,29.0,2011-01-30 12:09:00
15579.0,569217,76.58,20.0,2011-10-02 12:45:00
15581.0,537826,63.6,40.0,2010-12-08 14:38:00
15581.0,539472,5.25,4.0,2010-12-19 14:23:00
15581.0,539474,2.75,3.0,2010-12-19 14:27:00
15581.0,546122,19.95,5.0,2011-03-09 14:32:00
15581.0,551137,85.85000000000001,27.0,2011-04-26 13:05:00
15581.0,551338,4.16,2.0,2011-04-27 17:03:00
15581.0,557488,16.33,8.0,2011-06-20 14:48:00
15581.0,559143,29.740000000000002,8.0,2011-07-06 14:04:00
15582.0,551693,83.85,73.0,2011-05-03 13:36:00
15582.0,564963,37.8,36.0,2011-08-31 14:52:00
15582.0,576387,55.6,18.0,2011-11-15 09:55:00
15584.0,558620,20.07,12.0,2011-06-30 16:39:00
15584.0,568583,58.25,30.0,2011-09-28 10:09:00
15584.0,572287,223.44,86.0,2011-10-23 12:26:00
15584.0,576654,99.97,51.0,2011-11-16 10:55:00
15585.0,556954,214.15,145.0,2011-06-16 08:38:00
15589.0,542931,106.64999999999999,81.0,2011-02-02 10:46:00
15589.0,547990,109.55000000000001,41.0,2011-03-29 09:53:00
15589.0,C548609,21.95,1.0,2011-04-01 11:22:00
15592.0,572321,164.68,142.0,2011-10-24 08:59:00
15593.0,569080,118.2,36.0,2011-09-30 11:46:00
15594.0,550523,115.16,72.0,2011-04-19 10:08:00
15594.0,565806,235.01,155.0,2011-09-07 10:51:00
15594.0,567297,351.51,154.0,2011-09-19 12:27:00
15594.0,575480,129.0,44.0,2011-11-09 16:26:00
15594.0,578334,37.2,16.0,2011-11-24 08:53:00
15594.0,C550959,4.25,1.0,2011-04-21 16:38:00
15596.0,538146,265.9,122.0,2010-12-09 16:10:00
15596.0,541292,219.25,97.0,2011-01-17 13:30:00
15596.0,545522,137.45,99.0,2011-03-03 12:35:00
15596.0,552326,144.85,63.0,2011-05-09 10:02:00
15596.0,564895,10.95,1.0,2011-08-31 10:55:00
15596.0,C546209,8.8,2.0,2011-03-10 11:31:00
15596.0,C553561,10.95,1.0,2011-05-17 17:24:00
15596.0,C554530,10.95,1.0,2011-05-24 17:28:00
15597.0,574511,198.48000000000002,192.0,2011-11-04 13:26:00
15597.0,C575577,8.850000000000001,3.0,2011-11-10 11:46:00
15598.0,571511,147.58,112.0,2011-10-17 16:04:00
15599.0,553852,193.38,234.0,2011-05-19 13:05:00
15599.0,575942,184.41,179.0,2011-11-13 11:44:00
15601.0,536623,212.64000000000001,140.0,2010-12-02 10:39:00
15601.0,539256,221.1,50.0,2010-12-16 14:27:00
15601.0,540471,308.25,91.0,2011-01-07 14:21:00
15601.0,542058,172.56,284.0,2011-01-25 11:59:00
15601.0,542407,130.8,48.0,2011-01-27 16:17:00
15601.0,543984,236.04999999999998,99.0,2011-02-15 09:35:00
15601.0,544294,216.39000000000001,57.0,2011-02-17 12:42:00
15601.0,548636,145.01,59.0,2011-04-01 12:29:00
15601.0,553946,337.25,115.0,2011-05-20 10:48:00
15601.0,557771,155.63,61.0,2011-06-22 14:43:00
15601.0,562727,197.9,58.0,2011-08-09 09:26:00
15601.0,566289,90.92,28.0,2011-09-11 15:20:00
15601.0,571219,353.87,455.0,2011-10-14 13:35:00
15601.0,579182,69.12,124.0,2011-11-28 15:15:00
15601.0,C543627,5.95,1.0,2011-02-10 15:50:00
15602.0,537424,17.700000000000003,6.0,2010-12-06 15:35:00
15602.0,542718,57.6,28.0,2011-01-31 14:13:00
15602.0,554264,63.2,24.0,2011-05-23 12:35:00
15602.0,569019,224.04000000000002,476.0,2011-09-30 09:38:00
15602.0,575890,68.94,210.0,2011-11-11 14:09:00
15602.0,577129,0.0,4.0,2011-11-17 19:52:00
15602.0,580076,87.24000000000001,324.0,2011-12-01 14:14:00
15602.0,C543607,12.75,1.0,2011-02-10 14:13:00
15602.0,C562051,12.75,1.0,2011-08-02 11:58:00
15604.0,571696,74.97,63.0,2011-10-18 14:47:00
15605.0,536535,87.6,24.0,2010-12-01 13:38:00
15605.0,544724,106.85,35.0,2011-02-23 10:46:00
15605.0,548655,197.48000000000002,86.0,2011-04-01 13:47:00
15605.0,566226,52.35,13.0,2011-09-11 10:39:00
15605.0,574265,63.95,17.0,2011-11-03 14:17:00
15606.0,541568,150.6,38.0,2011-01-19 12:07:00
15606.0,544083,138.57,133.0,2011-02-15 15:51:00
15606.0,544825,178.5,54.0,2011-02-24 09:32:00
15606.0,545684,162.0,48.0,2011-03-06 11:52:00
15606.0,547509,114.60000000000001,36.0,2011-03-23 13:42:00
15606.0,551515,47.400000000000006,12.0,2011-05-01 10:51:00
15606.0,557667,41.85,7.0,2011-06-22 08:30:00
15606.0,563188,238.42000000000002,146.0,2011-08-12 15:00:00
15606.0,570243,262.98,78.0,2011-10-09 15:47:00
15606.0,C569994,209.67000000000002,85.0,2011-10-06 20:33:00
15607.0,540460,26.12,50.0,2011-01-07 12:44:00
15608.0,562950,134.0,138.0,2011-08-11 09:56:00
15608.0,570416,229.88,160.0,2011-10-10 13:30:00
15609.0,556048,111.45,39.0,2011-06-08 13:00:00
15609.0,C556297,16.95,1.0,2011-06-10 09:55:00
15610.0,571741,83.94,46.0,2011-10-19 10:36:00
15611.0,540510,89.25,11.0,2011-01-09 11:32:00
15611.0,545576,70.05,7.0,2011-03-03 18:46:00
15611.0,547939,127.5,10.0,2011-03-28 14:42:00
15611.0,555266,70.9,6.0,2011-06-01 16:12:00
15611.0,556929,10.95,1.0,2011-06-15 15:12:00
15611.0,564712,130.35000000000002,31.0,2011-08-28 10:40:00
15611.0,569125,113.0,20.0,2011-09-30 13:21:00
15611.0,578130,104.2,28.0,2011-11-23 10:44:00
15611.0,579670,137.01,64.0,2011-11-30 12:36:00
15611.0,C546167,15.9,2.0,2011-03-10 10:13:00
15612.0,570220,69.65,31.0,2011-10-09 12:49:00
15612.0,574282,110.5,20.0,2011-11-03 14:52:00
15615.0,539049,881.94,430.0,2010-12-15 16:21:00
15615.0,539051,14.85,3.0,2010-12-15 16:24:00
15615.0,541134,513.6,408.0,2011-01-14 10:20:00
15615.0,543977,356.81,203.0,2011-02-14 15:35:00
15615.0,547100,439.58,318.0,2011-03-21 10:31:00
15615.0,549732,371.1,270.0,2011-04-11 16:47:00
15615.0,552532,238.81,185.0,2011-05-10 09:39:00
15615.0,552804,141.05,55.0,2011-05-11 12:32:00
15615.0,556189,327.8,182.0,2011-06-09 11:57:00
15615.0,556192,82.2,64.0,2011-06-09 12:02:00
15615.0,558630,189.9,120.0,2011-06-30 18:07:00
15615.0,562918,379.94,314.0,2011-08-10 13:51:00
15615.0,562919,15.0,12.0,2011-08-10 13:52:00
15615.0,563656,171.71,67.0,2011-08-18 10:48:00
15615.0,563657,17.4,12.0,2011-08-18 10:49:00
15615.0,564635,398.86,298.0,2011-08-26 12:41:00
15615.0,570167,619.75,587.0,2011-10-07 14:04:00
15615.0,572657,270.4,230.0,2011-10-25 12:27:00
15615.0,575141,620.02,292.0,2011-11-08 15:35:00
15615.0,579461,888.54,552.0,2011-11-29 14:42:00
15615.0,C547853,10.799999999999999,6.0,2011-03-27 12:11:00
15618.0,561226,131.95,53.0,2011-07-26 10:13:00
15618.0,566026,74.4,24.0,2011-09-08 12:56:00
15618.0,566027,84.81,63.0,2011-09-08 12:57:00
15618.0,574747,194.94,154.0,2011-11-07 08:34:00
15618.0,C566741,19.86,14.0,2011-09-14 14:55:00
15619.0,579257,244.6,124.0,2011-11-29 08:14:00
15620.0,539261,173.78,114.0,2010-12-16 14:34:00
15620.0,551584,204.95,92.0,2011-05-03 11:22:00
15620.0,571205,413.33,177.0,2011-10-14 12:41:00
15620.0,C572116,1.25,1.0,2011-10-20 19:17:00
15621.0,577209,326.4,200.0,2011-11-18 11:49:00
15621.0,579183,244.79999999999998,200.0,2011-11-28 15:16:00
15621.0,580663,12.5,10.0,2011-12-05 14:01:00
15622.0,545417,105.3,46.0,2011-03-02 13:42:00
15622.0,551414,621.75,286.0,2011-04-28 13:35:00
15622.0,551415,19.5,10.0,2011-04-28 13:36:00
15622.0,554817,145.0,42.0,2011-05-26 14:08:00
15622.0,554820,58.5,30.0,2011-05-26 14:09:00
15622.0,566629,457.39,211.0,2011-09-14 10:32:00
15622.0,566631,24.9,6.0,2011-09-14 10:34:00
15622.0,566632,57.120000000000005,40.0,2011-09-14 10:35:00
15622.0,573131,179.05,67.0,2011-10-27 16:44:00
15622.0,C546128,7.95,1.0,2011-03-09 15:05:00
15622.0,C552029,8.25,3.0,2011-05-05 18:11:00
15622.0,C567544,2.08,1.0,2011-09-21 10:19:00
15622.0,C580968,202.85000000000002,71.0,2011-12-06 14:57:00
15623.0,560896,137.7,46.0,2011-07-21 17:26:00
15624.0,547922,60.15,17.0,2011-03-28 13:32:00
15624.0,553491,88.05000000000001,39.0,2011-05-17 12:44:00
15624.0,561511,139.09,263.0,2011-07-27 15:02:00
15624.0,563250,68.10000000000001,22.0,2011-08-15 11:38:00
15625.0,550479,361.90999999999997,283.0,2011-04-18 14:01:00
15625.0,556533,59.5,34.0,2011-06-13 12:05:00
15625.0,561909,96.3,122.0,2011-08-01 10:23:00
15625.0,564710,182.85,251.0,2011-08-28 10:21:00
15625.0,C556930,15.0,12.0,2011-06-15 15:28:00
15625.0,C556938,1.25,1.0,2011-06-15 16:15:00
15625.0,C562206,3.3,2.0,2011-08-03 12:55:00
15625.0,C564997,10.15,7.0,2011-08-31 16:13:00
15626.0,541126,153.72,284.0,2011-01-14 10:10:00
15626.0,568220,209.24,440.0,2011-09-26 10:03:00
15628.0,537674,193.18,166.0,2010-12-08 09:51:00
15628.0,548185,188.5,70.0,2011-03-29 14:58:00
15628.0,556283,189.55,105.0,2011-06-10 08:50:00
15628.0,562163,174.45000000000002,107.0,2011-08-03 12:06:00
15628.0,565316,209.25,141.0,2011-09-02 12:52:00
15628.0,569652,347.6,292.0,2011-10-05 12:51:00
15628.0,572399,220.1,234.0,2011-10-24 11:56:00
15628.0,576378,230.73000000000002,190.0,2011-11-15 09:15:00
15628.0,580559,116.85,35.0,2011-12-05 10:24:00
15628.0,C562803,1.7,2.0,2011-08-09 14:43:00
15630.0,553751,210.48000000000002,190.0,2011-05-19 10:16:00
15630.0,572735,396.05,137.0,2011-10-25 15:36:00
15632.0,546155,124.25,57.0,2011-03-10 08:29:00
15632.0,548458,285.6,44.0,2011-03-31 11:53:00
15632.0,551417,268.35,73.0,2011-04-28 13:41:00
15632.0,556447,176.4,48.0,2011-06-10 15:37:00
15632.0,560686,197.35,61.0,2011-07-20 11:50:00
15632.0,562881,180.45,103.0,2011-08-10 10:57:00
15632.0,570091,146.96,184.0,2011-10-07 11:47:00
15632.0,578350,47.0,28.0,2011-11-24 09:51:00
15632.0,C548724,15.9,2.0,2011-04-04 09:04:00
15632.0,C572481,26.3,6.0,2011-10-24 13:48:00
15634.0,578080,230.95000000000002,93.0,2011-11-22 16:28:00
15636.0,545430,68.1,30.0,2011-03-02 14:50:00
15636.0,566235,110.46000000000001,54.0,2011-09-11 11:17:00
15637.0,571551,152.51,101.0,2011-10-18 08:28:00
15638.0,C543760,94.0,104.0,2011-02-11 15:12:00
15639.0,561632,31.8,4.0,2011-07-28 14:30:00
15640.0,536795,183.6,200.0,2010-12-02 15:40:00
15640.0,538641,1198.34,756.0,2010-12-13 14:36:00
15640.0,539484,537.95,353.0,2010-12-19 15:44:00
15640.0,540701,280.44,248.0,2011-01-11 09:48:00
15640.0,543814,612.8,232.0,2011-02-13 15:17:00
15640.0,549985,627.39,257.0,2011-04-13 15:58:00
15640.0,551247,110.89999999999999,58.0,2011-04-27 11:56:00
15640.0,555896,495.35,347.0,2011-06-07 16:04:00
15640.0,561007,167.1,68.0,2011-07-22 15:21:00
15640.0,562587,807.05,375.0,2011-08-07 14:34:00
15640.0,567881,290.88,174.0,2011-09-22 14:59:00
15640.0,574311,652.64,398.0,2011-11-03 16:56:00
15640.0,578293,633.36,222.0,2011-11-23 14:36:00
15640.0,580675,837.8800000000001,312.0,2011-12-05 14:35:00
15640.0,C543811,22.7,2.0,2011-02-13 14:28:00
15640.0,C562582,37.849999999999994,3.0,2011-08-07 13:53:00
15641.0,539038,152.07,260.0,2010-12-15 14:45:00
15641.0,545415,261.55,169.0,2011-03-02 13:03:00
15641.0,547623,257.4,212.0,2011-03-24 11:29:00
15641.0,564648,465.06,346.0,2011-08-26 14:04:00
15643.0,545423,124.35,40.0,2011-03-02 14:34:00
15643.0,555156,22.5,6.0,2011-06-01 07:37:00
15643.0,555157,51.0,4.0,2011-06-01 07:38:00
15644.0,547548,61.67,51.0,2011-03-23 15:37:00
15644.0,547553,5.0,3.0,2011-03-23 16:00:00
15644.0,547960,61.0,38.0,2011-03-28 15:27:00
15644.0,558105,166.04999999999998,121.0,2011-06-26 14:54:00
15645.0,577695,381.92,235.0,2011-11-21 11:55:00
15646.0,536813,138.9,220.0,2010-12-02 16:59:00
15646.0,549182,73.5,41.0,2011-04-07 09:12:00
15646.0,558918,78.0,16.0,2011-07-05 09:53:00
15648.0,546908,128.15,29.0,2011-03-17 18:59:00
15648.0,553886,279.4,172.0,2011-05-19 15:53:00
15651.0,547563,17.0,4.0,2011-03-24 08:56:00
15651.0,574086,85.0,20.0,2011-11-03 08:39:00
15651.0,574087,59.0,28.0,2011-11-03 08:41:00
15652.0,566202,160.95,43.0,2011-09-09 14:22:00
15653.0,563372,48.0,48.0,2011-08-16 09:50:00
15653.0,565936,829.44,200.0,2011-09-08 10:49:00
15654.0,576058,114.3,206.0,2011-11-13 15:15:00
15654.0,579675,95.7,46.0,2011-11-30 13:08:00
15655.0,549571,62.1,38.0,2011-04-10 15:25:00
15655.0,C550812,25.5,2.0,2011-04-20 16:28:00
15656.0,545190,209.95,77.0,2011-02-28 15:32:00
15656.0,556790,116.45,39.0,2011-06-14 13:48:00
15656.0,572718,98.57,91.0,2011-10-25 14:56:00
15657.0,577011,30.0,24.0,2011-11-17 12:19:00
15658.0,536627,196.05,45.0,2010-12-02 10:53:00
15658.0,543106,182.70000000000002,42.0,2011-02-03 12:12:00
15658.0,547407,12.75,1.0,2011-03-23 08:54:00
15658.0,554704,239.45,63.0,2011-05-26 10:09:00
15658.0,555385,7.5,2.0,2011-06-02 15:22:00
15658.0,C541822,8.850000000000001,3.0,2011-01-21 16:53:00
15658.0,C543771,12.75,1.0,2011-02-11 15:43:00
15658.0,C547408,12.75,1.0,2011-03-23 08:55:00
15659.0,572926,213.0,36.0,2011-10-27 09:23:00
15660.0,537886,146.9,70.0,2010-12-09 09:49:00
15660.0,545311,63.8,36.0,2011-03-01 13:45:00
15660.0,553750,292.85,135.0,2011-05-19 10:16:00
15660.0,553874,16.5,2.0,2011-05-19 14:44:00
15660.0,561385,74.76,76.0,2011-07-27 09:13:00
15660.0,561386,9.96,12.0,2011-07-27 09:14:00
15660.0,566904,294.34000000000003,320.0,2011-09-15 13:57:00
15660.0,576357,227.3,102.0,2011-11-14 16:57:00
15660.0,C553875,39.6,8.0,2011-05-19 14:44:00
15660.0,C554863,5.5,2.0,2011-05-27 10:35:00
15660.0,C563222,3.75,3.0,2011-08-14 14:28:00
15661.0,540173,116.0,100.0,2011-01-05 12:32:00
15661.0,542235,174.0,100.0,2011-01-26 13:56:00
15663.0,564544,60.0,48.0,2011-08-25 15:50:00
15664.0,572021,78.95,23.0,2011-10-20 10:57:00
15664.0,C539072,12.5,10.0,2010-12-15 17:05:00
15665.0,549568,940.9300000000001,761.0,2011-04-10 15:09:00
15665.0,558057,570.24,347.0,2011-06-24 14:57:00
15667.0,573464,179.16000000000003,72.0,2011-10-31 10:56:00
15669.0,547096,111.80000000000001,36.0,2011-03-21 09:13:00
15669.0,557120,149.8,92.0,2011-06-16 17:12:00
15669.0,564717,29.880000000000003,20.0,2011-08-28 11:19:00
15669.0,573410,30.0,8.0,2011-10-30 16:03:00
15669.0,C557944,2.5,2.0,2011-06-23 16:10:00
15670.0,544107,47.7,22.0,2011-02-16 10:50:00
