CustomerID,Country,TotalRevenue,OrderCount
14503.0,United Kingdom,1731.94,6
14504.0,United Kingdom,183.11,4
14505.0,United Kingdom,2904.45,10
14506.0,United Kingdom,874.41,5
14507.0,United Kingdom,785.5699999999999,6
14508.0,United Kingdom,154.48,2
14511.0,United Kingdom,466.26,6
14512.0,United Kingdom,108.65,2
14513.0,United Kingdom,100.44999999999999,3
14514.0,United Kingdom,490.36,3
14515.0,United Kingdom,1269.64,5
14517.0,United Kingdom,172.1,2
14518.0,United Kingdom,88.67999999999999,1
14520.0,United Kingdom,260.4,2
14522.0,United Kingdom,640.92,3
14523.0,United Kingdom,10.5,1
14524.0,United Kingdom,946.44,9
14525.0,United Kingdom,2661.86,10
14527.0,United Kingdom,4036.52,54
14528.0,United Kingdom,151.88,1
14529.0,United Kingdom,265.45,3
14530.0,United Kingdom,1593.8,6
14532.0,United Kingdom,835.35,4
14533.0,United Kingdom,796.96,7
14534.0,United Kingdom,2169.64,21
14535.0,United Kingdom,1234.31,4
14536.0,United Kingdom,98.0,1
14537.0,United Kingdom,100.68,1
14538.0,United Kingdom,228.43,2
14539.0,United Kingdom,227.33,2
14540.0,United Kingdom,358.54,3
14541.0,United Kingdom,508.0,6
14543.0,United Kingdom,1359.0,20
14544.0,United Kingdom,1230.73,2
14546.0,United Kingdom,1193.58,8
14547.0,United Kingdom,2187.7,8
14548.0,United Kingdom,652.8,2
14549.0,United Kingdom,156.65,1
14550.0,United Kingdom,529.42,2
14551.0,United Kingdom,56.239999999999995,2
14552.0,United Kingdom,87.42,1
14553.0,United Kingdom,347.46,5
14554.0,United Kingdom,995.6700000000001,4
14555.0,United Kingdom,141.9,2
14557.0,United Kingdom,991.08,2
14560.0,United Kingdom,1927.52,20
14561.0,United Kingdom,910.14,3
14562.0,United Kingdom,2552.5,19
14565.0,United Kingdom,1601.42,5
14567.0,United Kingdom,700.8000000000001,2
14569.0,United Kingdom,32.2,1
14570.0,United Kingdom,29.2,2
14572.0,United Kingdom,1411.81,9
14573.0,United Kingdom,628.27,8
14577.0,United Kingdom,439.99,4
14578.0,United Kingdom,76.95,1
14581.0,United Kingdom,96.4,1
14582.0,United Kingdom,31.31,1
14583.0,United Kingdom,520.05,5
14584.0,United Kingdom,386.88,5
14585.0,United Kingdom,111.94,1
14586.0,United Kingdom,164.4,3
14587.0,United Kingdom,973.81,9
14589.0,United Kingdom,39.75,1
14591.0,United Kingdom,913.82,4
14592.0,United Kingdom,309.8,3
14593.0,United Kingdom,268.7,3
14594.0,United Kingdom,247.55,2
14595.0,United Kingdom,977.72,6
14597.0,United Kingdom,341.55,2
14598.0,United Kingdom,149.85999999999999,1
14600.0,United Kingdom,188.03,1
14601.0,United Kingdom,67.56,1
14606.0,United Kingdom,4399.77,110
14607.0,United Kingdom,8505.54,8
14608.0,United Kingdom,1700.15,4
14616.0,United Kingdom,10.08,1
14618.0,United Kingdom,159.75,3
14619.0,United Kingdom,110.30000000000001,1
14620.0,United Kingdom,124.68,3
14621.0,United Kingdom,1028.4,6
14622.0,United Kingdom,200.43,1
14623.0,United Kingdom,328.64,5
14624.0,United Kingdom,77.1,1
14625.0,United Kingdom,491.5,3
14626.0,United Kingdom,1799.8,5
14627.0,United Kingdom,7.2,1
14628.0,United Kingdom,544.6500000000001,2
14629.0,United Kingdom,506.43,3
14631.0,United Kingdom,272.9,3
14632.0,United Kingdom,35.4,1
14633.0,United Kingdom,162.25,1
14636.0,United Kingdom,144.9,2
14638.0,United Kingdom,160.87,1
14639.0,United Kingdom,1272.01,8
14640.0,United Kingdom,1164.8,8
14641.0,United Kingdom,85.5,1
14643.0,United Kingdom,321.35,3
14644.0,United Kingdom,591.26,4
14645.0,United Kingdom,378.27,2
14646.0,Netherlands,165013.95,65
14647.0,United Kingdom,73.21,1
14649.0,United Kingdom,784.05,4
14651.0,United Kingdom,277.15,2
14652.0,United Kingdom,44.26,1
14653.0,United Kingdom,851.21,6
14655.0,United Kingdom,1163.8,5
14656.0,United Kingdom,123.23,2
14657.0,United Kingdom,524.39,5
14658.0,United Kingdom,97.93,2
14659.0,United Kingdom,1586.64,10
14660.0,United Kingdom,164.06,2
14662.0,United Kingdom,225.58,4
14664.0,United Kingdom,549.9,2
14665.0,United Kingdom,1158.51,6
14666.0,United Kingdom,102.9,1
14667.0,United Kingdom,4558.1,26
14669.0,United Kingdom,629.82,3
14670.0,United Kingdom,162.8,2
14672.0,United Kingdom,220.33,2
14673.0,United Kingdom,681.0,5
14675.0,United Kingdom,279.36,1
14676.0,United Kingdom,500.61,4
14680.0,United Kingdom,20762.18,23
14681.0,United Kingdom,340.0,1
14684.0,United Kingdom,478.78,5
14687.0,United Kingdom,228.2,1
14688.0,United Kingdom,3445.4,25
14689.0,United Kingdom,49.050000000000004,1
14690.0,United Kingdom,78.82000000000001,3
14691.0,United Kingdom,1671.13,5
14692.0,United Kingdom,290.75,4
14693.0,United Kingdom,146.5,1
14696.0,United Kingdom,790.29,7
14697.0,United Kingdom,35.6,2
14698.0,United Kingdom,574.17,5
14700.0,United Kingdom,685.44,3
14701.0,United Kingdom,852.9,9
14702.0,United Kingdom,1874.1100000000001,18
14703.0,United Kingdom,110.12,1
14704.0,United Kingdom,688.42,7
14705.0,United Kingdom,179.0,1
14708.0,United Kingdom,35.480000000000004,2
14709.0,United Kingdom,4372.110000000001,14
14710.0,United Kingdom,253.55,4
14711.0,United Kingdom,889.94,11
14712.0,United Kingdom,794.2,3
14713.0,United Kingdom,1482.84,12
14714.0,United Kingdom,135.29000000000002,1
14715.0,United Kingdom,258.67,4
14716.0,United Kingdom,45.42,2
14719.0,United Kingdom,591.54,5
14720.0,United Kingdom,419.33,3
14722.0,United Kingdom,35.45,1
14723.0,United Kingdom,568.2,6
14725.0,United Kingdom,313.40999999999997,1
14727.0,United Kingdom,220.70000000000002,1
14729.0,United Kingdom,141.65,1
14730.0,United Kingdom,968.16,8
14731.0,United Kingdom,169.63,2
14732.0,United Kingdom,1015.5500000000001,8
14733.0,United Kingdom,5607.3099999999995,13
14735.0,United Kingdom,2638.1800000000003,27
14737.0,United Kingdom,370.7,2
14738.0,United Kingdom,416.76000000000005,6
14739.0,United Kingdom,2022.08,7
14740.0,United Kingdom,557.19,4
14741.0,United Kingdom,597.0,6
14744.0,United Kingdom,984.35,9
14745.0,United Kingdom,881.9,6
14747.0,United Kingdom,175.65,2
14748.0,United Kingdom,824.03,5
14752.0,United Kingdom,129.0,1
14753.0,United Kingdom,441.35,1
14754.0,United Kingdom,372.96000000000004,2
14755.0,United Kingdom,2529.06,11
14756.0,United Kingdom,434.14,1
14757.0,United Kingdom,127.42,1
14758.0,United Kingdom,394.12,4
14759.0,United Kingdom,853.02,3
14760.0,United Kingdom,19.8,1
14761.0,United Kingdom,201.0,2
14762.0,United Kingdom,180.52,1
14764.0,United Kingdom,203.55,2
14765.0,United Kingdom,99.66,3
14766.0,United Kingdom,1210.35,7
14768.0,United Kingdom,210.3,3
14769.0,United Kingdom,4775.21,10
14770.0,United Kingdom,516.8100000000001,2
14772.0,United Kingdom,98.86,1
14775.0,United Kingdom,166.8,3
14776.0,United Kingdom,768.6,11
14778.0,United Kingdom,492.66,2
14779.0,United Kingdom,52.4,3
14780.0,United Kingdom,335.07,2
14782.0,United Kingdom,69.9,1
14784.0,United Kingdom,137.75,1
14785.0,United Kingdom,47.400000000000006,2
14788.0,United Kingdom,335.31,2
14789.0,United Kingdom,136.44,1
14790.0,United Kingdom,431.46,4
14792.0,United Kingdom,12.4,2
14793.0,United Kingdom,201.6,2
14794.0,United Kingdom,431.79,6
14795.0,United Kingdom,131.45000000000002,1
14796.0,United Kingdom,3491.6,25
14798.0,United Kingdom,97.02000000000001,2
14799.0,United Kingdom,98.28999999999999,1
14800.0,United Kingdom,1668.32,14
14801.0,United Kingdom,33.12,1
14803.0,United Kingdom,748.03,3
14804.0,United Kingdom,51.519999999999996,1
14805.0,United Kingdom,345.65,4
14806.0,United Kingdom,25.200000000000003,1
14808.0,United Kingdom,942.46,11
14810.0,United Kingdom,1452.15,11
14813.0,United Kingdom,48.7,2
14815.0,United Kingdom,450.12,2
14817.0,United Kingdom,683.5500000000001,2
14818.0,United Kingdom,305.5,3
14819.0,United Kingdom,151.2,2
14820.0,United Kingdom,314.70000000000005,4
14821.0,United Kingdom,23.6,1
14823.0,United Kingdom,219.1,3
14824.0,United Kingdom,884.35,4
14825.0,United Kingdom,1348.4,12
14828.0,United Kingdom,746.08,3
14829.0,United Kingdom,437.57,6
14830.0,United Kingdom,88.39,1
14834.0,United Kingdom,852.13,7
14836.0,United Kingdom,34.8,1
14837.0,United Kingdom,781.6,4
14841.0,United Kingdom,1778.13,6
14842.0,United Kingdom,1298.17,5
14844.0,United Kingdom,1547.51,4
14847.0,United Kingdom,198.20000000000002,1
14849.0,United Kingdom,4335.36,25
14850.0,United Kingdom,54.400000000000006,1
14851.0,United Kingdom,121.08000000000001,2
14852.0,United Kingdom,1220.53,6
14853.0,United Kingdom,449.25,3
14854.0,United Kingdom,1174.34,7
14855.0,United Kingdom,117.15,1
14856.0,United Kingdom,629.48,2
14857.0,United Kingdom,300.25,2
14859.0,United Kingdom,749.44,4
14860.0,United Kingdom,60.72,1
14861.0,United Kingdom,92.97,1
14862.0,United Kingdom,445.56,2
14863.0,United Kingdom,134.76,1
14865.0,United Kingdom,10.08,1
14866.0,United Kingdom,5811.89,8
14867.0,United Kingdom,231.0,3
14868.0,United Kingdom,1402.16,8
14869.0,United Kingdom,144.13,2
14870.0,United Kingdom,77.25,1
14871.0,United Kingdom,206.06,4
14873.0,United Kingdom,397.2,1
14875.0,United Kingdom,596.15,2
14878.0,United Kingdom,969.83,9
14880.0,United Kingdom,317.83,3
14881.0,United Kingdom,106.12,1
14882.0,United Kingdom,567.2,2
14883.0,United Kingdom,524.76,7
14885.0,United Kingdom,731.0,1
14886.0,United Kingdom,208.4,1
14887.0,United Kingdom,1862.0,1
14888.0,United Kingdom,219.5,1
14889.0,United Kingdom,108.0,1
14890.0,United Kingdom,88.15,1
14891.0,United Kingdom,246.7,2
14893.0,United Kingdom,569.96,2
14894.0,United Kingdom,566.35,1
14895.0,United Kingdom,4995.06,18
14896.0,United Kingdom,141.26,2
14897.0,United Kingdom,231.35,3
14898.0,United Kingdom,708.66,7
14901.0,United Kingdom,754.73,8
14902.0,United Kingdom,156.18,2
14903.0,United Kingdom,1089.82,8
14904.0,United Kingdom,531.64,2
14905.0,United Kingdom,436.59999999999997,2
14907.0,United Kingdom,2105.53,7
14908.0,United Kingdom,170.4,1
14910.0,United Kingdom,283.19,6
14911.0,Ireland,75661.29,226
14912.0,Italy,208.56,2
14913.0,United Kingdom,435.35,4
14915.0,United Kingdom,294.41,3
14916.0,United Kingdom,733.79,4
14918.0,United Kingdom,792.35,2
14920.0,United Kingdom,410.13,2
14921.0,United Kingdom,547.4,2
14923.0,United Kingdom,434.59,1
14924.0,United Kingdom,79.2,1
14929.0,United Kingdom,106.4,1
14944.0,United Kingdom,3422.26,11
14946.0,United Kingdom,100.9,1
14947.0,United Kingdom,202.17000000000002,2
14948.0,United Kingdom,738.02,6
14950.0,United Kingdom,69.22,1
14951.0,United Kingdom,224.01000000000002,1
14952.0,United Kingdom,5181.24,9
14953.0,United Kingdom,136.63,1
14954.0,United Kingdom,100.34,1
14957.0,United Kingdom,20.95,1
14958.0,United Kingdom,261.58,3
14959.0,United Kingdom,392.85,5
14960.0,United Kingdom,84.2,2
14961.0,United Kingdom,4378.53,10
14962.0,United Kingdom,30.75,1
14963.0,United Kingdom,530.4,5
14964.0,United Kingdom,36.0,1
14965.0,United Kingdom,220.3,1
14966.0,United Kingdom,118.74,1
14967.0,United Kingdom,383.4,1
14968.0,United Kingdom,78.69,1
14970.0,United Kingdom,1433.26,4
14971.0,United Kingdom,541.0,2
14972.0,United Kingdom,48.8,1
14973.0,United Kingdom,317.7,3
14974.0,United Kingdom,51.71,1
14975.0,United Kingdom,252.99,1
14976.0,United Kingdom,227.25,6
14978.0,United Kingdom,1246.06,5
14981.0,United Kingdom,49.5,1
14984.0,United Kingdom,132.95,2
14985.0,United Kingdom,78.88,2
14987.0,United Kingdom,326.4,2
14988.0,United Kingdom,126.24,1
14995.0,United Kingdom,120.87,2
14997.0,United Kingdom,265.58,4
14998.0,United Kingdom,146.77,2
15000.0,United Kingdom,214.8,1
15002.0,United Kingdom,1037.45,4
15004.0,United Kingdom,451.92,1
15005.0,United Kingdom,3938.69,35
15006.0,United Kingdom,164.58,1
15007.0,United Kingdom,93.31,1
15009.0,United Kingdom,517.72,3
15010.0,United Kingdom,149.95,1
15012.0,United Kingdom,170.17,2
15014.0,United Kingdom,115.2,2
15016.0,United Kingdom,69.11,1
15017.0,United Kingdom,110.98,1
15018.0,United Kingdom,152.05,3
15019.0,United Kingdom,73.64999999999999,1
15021.0,United Kingdom,941.36,11
15022.0,United Kingdom,523.5600000000001,3
15023.0,United Kingdom,4109.16,12
15024.0,United Kingdom,722.65,7
15025.0,United Kingdom,154.02,1
15026.0,United Kingdom,221.2,3
15027.0,United Kingdom,794.05,6
15028.0,United Kingdom,274.65000000000003,3
15030.0,United Kingdom,126.0,2
15031.0,United Kingdom,315.56,4
15032.0,United Kingdom,4911.85,4
15033.0,United Kingdom,1240.22,11
15034.0,United Kingdom,1676.93,9
15035.0,United Kingdom,164.95000000000002,1
15036.0,United Kingdom,182.63,3
15038.0,United Kingdom,204.25,5
15039.0,United Kingdom,11009.22,45
15041.0,United Kingdom,49.06,1
15042.0,United Kingdom,99.62,1
15043.0,United Kingdom,537.0,1
15044.0,United Kingdom,3827.63,18
15045.0,United Kingdom,256.15999999999997,2
15046.0,United Kingdom,3109.68,15
15047.0,United Kingdom,76.7,1
15048.0,United Kingdom,136.75,4
15049.0,United Kingdom,1.7,1
15050.0,United Kingdom,1177.6,4
15051.0,United Kingdom,713.79,3
15052.0,United Kingdom,132.88,1
15053.0,United Kingdom,201.45,3
15054.0,United Kingdom,137.85,2
15057.0,United Kingdom,1045.8000000000002,2
15058.0,United Kingdom,917.79,11
15059.0,United Kingdom,262.54,10
15060.0,United Kingdom,137.22,4
15061.0,United Kingdom,41192.2,45
15062.0,United Kingdom,517.92,4
15063.0,United Kingdom,300.59999999999997,1
15065.0,United Kingdom,1617.58,5
15066.0,United Kingdom,464.0,2
15067.0,United Kingdom,768.91,3
15068.0,United Kingdom,168.38,2
15069.0,United Kingdom,257.8,1
15070.0,United Kingdom,106.2,1
15071.0,United Kingdom,239.55,2
15073.0,United Kingdom,568.59,4
15074.0,United Kingdom,349.93,1
15075.0,United Kingdom,686.57,1
15076.0,United Kingdom,480.0,1
15078.0,United Kingdom,7016.06,32
15079.0,United Kingdom,664.1,5
15081.0,United Kingdom,252.99,5
15083.0,United Kingdom,49.65,1
15087.0,United Kingdom,105.3,1
15088.0,United Kingdom,578.78,3
15089.0,United Kingdom,1006.29,6
15090.0,United Kingdom,207.0,1
15091.0,United Kingdom,159.83,1
15092.0,United Kingdom,240.15,2
15093.0,United Kingdom,1730.94,8
15095.0,United Kingdom,516.6,5
15096.0,United Kingdom,42.040000000000006,1
15097.0,United Kingdom,113.82000000000001,1
15099.0,United Kingdom,178.78,1
15103.0,United Kingdom,336.7,2
15104.0,United Kingdom,458.74,3
15105.0,United Kingdom,803.5699999999999,5
15106.0,United Kingdom,764.25,6
15107.0,United Kingdom,103.25,3
15109.0,United Kingdom,119.55,2
15110.0,United Kingdom,414.1,5
15111.0,United Kingdom,878.49,3
15113.0,United Kingdom,1861.85,3
15114.0,United Kingdom,1226.47,10
15115.0,United Kingdom,135.7,1
15116.0,United Kingdom,765.69,4
15117.0,United Kingdom,840.39,6
15119.0,United Kingdom,199.65,1
15120.0,United Kingdom,170.1,2
15121.0,United Kingdom,219.82,2
15122.0,United Kingdom,907.2,6
15123.0,United Kingdom,827.22,2
15124.0,United Kingdom,110.83999999999999,2
15125.0,United Kingdom,7498.49,17
15127.0,United Kingdom,166.17000000000002,1
15128.0,United Kingdom,652.06,6
15129.0,United Kingdom,1944.88,11
15130.0,United Kingdom,261.71,1
15132.0,United Kingdom,553.73,5
15133.0,United Kingdom,381.02,3
15134.0,United Kingdom,719.13,8
15135.0,United Kingdom,56.7,1
15136.0,United Kingdom,870.77,5
15139.0,United Kingdom,62.279999999999994,2
15140.0,United Kingdom,1409.3899999999999,8
15142.0,United Kingdom,212.6,1
15143.0,United Kingdom,76.2,1
15144.0,United Kingdom,3765.58,16
15145.0,United Kingdom,522.45,4
15146.0,United Kingdom,392.48,3
15147.0,United Kingdom,235.65,2
15148.0,United Kingdom,36.96,1
15149.0,United Kingdom,390.0,1
15150.0,United Kingdom,2864.28,10
15152.0,United Kingdom,2594.35,14
15153.0,United Kingdom,94.21,1
15154.0,United Kingdom,80.57000000000001,1
15156.0,United Kingdom,388.03,3
15157.0,United Kingdom,812.64,4
15158.0,United Kingdom,311.64000000000004,1
15159.0,United Kingdom,8172.14,27
15160.0,United Kingdom,131.4,1
15163.0,United Kingdom,104.02,2
15164.0,United Kingdom,559.62,3
15165.0,United Kingdom,274.3,1
15167.0,United Kingdom,102.1,1
15168.0,United Kingdom,41.46,1
15171.0,United Kingdom,187.5,1
15172.0,United Kingdom,775.75,5
15174.0,United Kingdom,83.4,1
15175.0,United Kingdom,87.22,1
15178.0,United Kingdom,40.5,1
15179.0,United Kingdom,1012.46,6
15180.0,United Kingdom,74.45,1
15181.0,United Kingdom,129.63,3
15182.0,United Kingdom,285.7,2
15184.0,United Kingdom,120.28,2
15185.0,United Kingdom,222.54,1
15186.0,United Kingdom,299.11,2
15187.0,United Kingdom,997.2,10
15189.0,United Kingdom,9764.73,45
15192.0,United Kingdom,377.0,3
15193.0,United Kingdom,242.25,1
15194.0,United Kingdom,3806.9900000000002,21
15197.0,United Kingdom,1032.37,5
15198.0,United Kingdom,85.2,2
15201.0,United Kingdom,565.9,7
15203.0,United Kingdom,1359.7,6
15204.0,United Kingdom,143.9,1
15205.0,United Kingdom,323.89,2
15206.0,United Kingdom,420.3,4
15208.0,United Kingdom,320.8,5
15210.0,United Kingdom,124.59,1
15211.0,United Kingdom,450.49,2
15212.0,United Kingdom,84.05,2
15213.0,United Kingdom,269.85,3
15214.0,United Kingdom,779.5600000000001,8
15215.0,United Kingdom,500.5,6
15216.0,United Kingdom,96.6,1
15218.0,United Kingdom,2868.62,10
15219.0,United Kingdom,105.15,1
15220.0,United Kingdom,627.37,6
15221.0,United Kingdom,234.95,2
15222.0,United Kingdom,585.0,1
15223.0,United Kingdom,617.5,3
15224.0,United Kingdom,318.68,3
15225.0,United Kingdom,101.70000000000002,1
15226.0,United Kingdom,128.91,1
15227.0,United Kingdom,371.62,4
15228.0,United Kingdom,1926.79,4
15230.0,United Kingdom,160.20000000000002,2
15232.0,United Kingdom,411.16,2
15234.0,United Kingdom,104.16,1
15235.0,United Kingdom,1006.16,12
15236.0,United Kingdom,279.05,1
15237.0,United Kingdom,533.05,4
15238.0,United Kingdom,518.13,4
15239.0,United Kingdom,297.08,3
15240.0,United Kingdom,589.28,6
15241.0,United Kingdom,798.67,8
15243.0,United Kingdom,50.099999999999994,1
15244.0,United Kingdom,332.61,2
15245.0,United Kingdom,1710.56,3
15246.0,United Kingdom,147.75,2
15247.0,United Kingdom,244.79999999999998,1
15249.0,United Kingdom,3717.63,15
15251.0,United Kingdom,5877.63,12
15252.0,United Kingdom,279.72,2
15253.0,United Kingdom,486.09,5
15254.0,United Kingdom,176.88,1
15255.0,United Kingdom,564.21,1
15256.0,United Kingdom,31.25,1
15257.0,United Kingdom,82.35,1
15258.0,United Kingdom,437.55,2
15260.0,United Kingdom,1268.04,8
15261.0,United Kingdom,217.38,1
15262.0,United Kingdom,121.0,1
15263.0,United Kingdom,109.53999999999999,1
15264.0,United Kingdom,272.79,1
15265.0,United Kingdom,739.65,2
15266.0,United Kingdom,119.3,1
15267.0,United Kingdom,763.6,4
15270.0,United Kingdom,1156.68,9
15271.0,United Kingdom,1366.72,16
15272.0,United Kingdom,314.49,2
15274.0,United Kingdom,332.65000000000003,2
15275.0,United Kingdom,457.15,1
15276.0,United Kingdom,50.230000000000004,1
15277.0,United Kingdom,94.8,1
15279.0,United Kingdom,120.16,2
15280.0,United Kingdom,87.66999999999999,1
15281.0,United Kingdom,1217.64,12
15286.0,United Kingdom,240.55,1
15287.0,United Kingdom,121.5,1
15288.0,United Kingdom,1362.31,5
15289.0,United Kingdom,388.86,3
15290.0,United Kingdom,4950.2,20
15291.0,United Kingdom,2134.18,14
15292.0,United Kingdom,103.2,1
15296.0,United Kingdom,2268.62,8
15297.0,United Kingdom,268.28000000000003,4
15298.0,United Kingdom,2165.04,10
15299.0,United Kingdom,1961.6599999999999,4
15300.0,United Kingdom,329.44,1
15301.0,United Kingdom,2215.85,11
15303.0,United Kingdom,232.55,1
15304.0,United Kingdom,675.65,10
15306.0,United Kingdom,503.2,3
15307.0,United Kingdom,56.95,1
15308.0,United Kingdom,57.75,1
15311.0,United Kingdom,31452.24,105
15312.0,United Kingdom,568.26,5
15313.0,United Kingdom,52.0,1
15314.0,United Kingdom,151.73,1
15315.0,United Kingdom,377.58,2
15316.0,United Kingdom,165.0,1
15318.0,United Kingdom,134.64000000000001,1
15319.0,United Kingdom,22.4,1
15320.0,United Kingdom,122.43999999999998,1
15321.0,United Kingdom,1184.69,4
15322.0,United Kingdom,271.14,2
15325.0,United Kingdom,34.01,1
15326.0,United Kingdom,108.92999999999999,1
15327.0,United Kingdom,170.64999999999998,1
15329.0,United Kingdom,740.47,4
15330.0,United Kingdom,104.16,1
15332.0,Lithuania,266.0,3
15333.0,United Kingdom,236.25,1
15334.0,United Kingdom,251.03,3
15335.0,United Kingdom,59.980000000000004,1
15339.0,United Kingdom,211.95,3
15341.0,United Kingdom,1471.68,1
15342.0,United Kingdom,138.25,2
15343.0,United Kingdom,166.4,1
15344.0,United Kingdom,310.33,4
15345.0,United Kingdom,151.91,2
15346.0,United Kingdom,120.09,1
15347.0,United Kingdom,25.200000000000003,1
15348.0,United Kingdom,20.4,1
15349.0,United Kingdom,165.11,2
15350.0,United Kingdom,14.85,1
15351.0,United Kingdom,1043.25,10
15353.0,United Kingdom,412.45,2
15355.0,United Kingdom,92.7,2
15356.0,United Kingdom,1240.25,10
15358.0,United Kingdom,2731.07,22
15360.0,United Kingdom,101.42999999999999,1
15361.0,United Kingdom,100.2,1
15363.0,United Kingdom,129.0,1
15364.0,United Kingdom,333.59000000000003,1
15365.0,United Kingdom,1795.29,7
15366.0,United Kingdom,244.7,2
15367.0,United Kingdom,849.8100000000001,5
15368.0,United Kingdom,295.74,1
15370.0,United Kingdom,1376.17,8
15372.0,United Kingdom,1385.0,1
15373.0,United Kingdom,2011.69,11
15374.0,United Kingdom,51.0,1
15376.0,United Kingdom,435.90999999999997,3
15379.0,United Kingdom,2074.55,7
15380.0,United Kingdom,76.5,2
15381.0,United Kingdom,367.65000000000003,2
15382.0,United Kingdom,2982.76,6
15384.0,United Kingdom,328.34999999999997,3
15385.0,United Kingdom,97.5,1
15386.0,United Kingdom,199.07999999999998,1
15388.0,Canada,10.2,1
15392.0,United Kingdom,707.7,5
15393.0,United Kingdom,153.0,2
15394.0,United Kingdom,1802.92,4
15395.0,United Kingdom,56.7,1
15396.0,United Kingdom,13.3,1
15397.0,United Kingdom,30.65,1
15398.0,United Kingdom,834.55,2
15399.0,United Kingdom,375.2,3
15400.0,United Kingdom,301.5,4
15402.0,United Kingdom,184.15,2
15406.0,United Kingdom,244.97,3
15407.0,United Kingdom,329.95,3
15408.0,United Kingdom,200.57999999999998,1
15410.0,United Kingdom,1146.05,7
15411.0,United Kingdom,893.73,5
15412.0,United Kingdom,188.19,1
15414.0,United Kingdom,335.15000000000003,2
15415.0,United Kingdom,260.63,1
15416.0,United Kingdom,2167.11,4
15417.0,United Kingdom,477.6,1
15419.0,United Kingdom,59.06,1
15421.0,United Kingdom,393.0,4
15422.0,United Kingdom,10.2,1
15424.0,United Kingdom,139.98,2
15426.0,United Kingdom,537.45,6
15427.0,United Kingdom,557.95,3
15428.0,United Kingdom,71.28,1
15429.0,United Kingdom,180.03,3
15432.0,United Kingdom,65.85000000000001,1
15433.0,United Kingdom,450.8,3
15434.0,United Kingdom,452.0,4
15435.0,United Kingdom,60.38,1
15436.0,United Kingdom,426.82,3
15437.0,United Kingdom,83.63,1
15438.0,United Kingdom,83.75,1
15440.0,United Kingdom,172.2,3
15443.0,United Kingdom,1789.83,8
15444.0,United Kingdom,444.38,2
15445.0,United Kingdom,73.2,1
15447.0,United Kingdom,63.0,1
15448.0,United Kingdom,210.35,1
15449.0,United Kingdom,606.12,5
15450.0,United Kingdom,188.4,1
15452.0,United Kingdom,198.85000000000002,3
15453.0,United Kingdom,661.65,7
15454.0,United Kingdom,97.15,1
15456.0,United Kingdom,119.45,2
15457.0,United Kingdom,80.8,1
15458.0,United Kingdom,57.12,1
15460.0,United Kingdom,109.26,1
15463.0,United Kingdom,58.7,1
15464.0,United Kingdom,450.92,1
15465.0,United Kingdom,6478.889999999999,24
15466.0,United Kingdom,112.24,1
15467.0,United Kingdom,299.7,4
15468.0,United Kingdom,248.17000000000002,5
15469.0,United Kingdom,255.3,3
15471.0,United Kingdom,257.48,1
15472.0,United Kingdom,293.3,1
15473.0,United Kingdom,2077.2,10
15475.0,United Kingdom,180.06,1
15478.0,United Kingdom,1135.1000000000001,2
15480.0,Malta,678.64,1
15482.0,United Kingdom,9278.939999999999,12
15483.0,United Kingdom,75.8,3
15484.0,United Kingdom,1604.2,4
15485.0,United Kingdom,770.61,3
15489.0,United Kingdom,188.18,3
15491.0,United Kingdom,693.74,5
15492.0,United Kingdom,267.94,2
15493.0,United Kingdom,1058.03,6
15494.0,United Kingdom,450.26,2
15497.0,United Kingdom,319.2,2
15498.0,United Kingdom,8917.76,25
15500.0,United Kingdom,599.62,4
15502.0,United Kingdom,4186.82,12
15503.0,United Kingdom,57.87,1
15504.0,United Kingdom,6.25,1
15505.0,United Kingdom,2113.24,6
15506.0,United Kingdom,403.17,3
15507.0,United Kingdom,129.11,1
15508.0,United Kingdom,586.89,6
15511.0,United Kingdom,518.89,5
15512.0,United Kingdom,85.9,1
15513.0,United Kingdom,6729.33,20
15514.0,United Kingdom,1924.0100000000002,9
15516.0,United Kingdom,36.6,2
15517.0,United Kingdom,65.55,1
15518.0,United Kingdom,1025.79,11
15520.0,United Kingdom,32.28,1
15521.0,United Kingdom,1155.12,8
15522.0,United Kingdom,113.6,2
15523.0,United Kingdom,349.06,1
15525.0,United Kingdom,310.56,3
15526.0,United Kingdom,19.9,1
15527.0,United Kingdom,1583.13,8
15528.0,United Kingdom,24.22,1
15529.0,United Kingdom,1782.93,11
15530.0,United Kingdom,785.82,4
15531.0,United Kingdom,946.33,2
15532.0,United Kingdom,691.93,6
15533.0,United Kingdom,545.76,4
15535.0,United Kingdom,256.8,3
15537.0,United Kingdom,28.8,1
15539.0,United Kingdom,307.6,1
15540.0,United Kingdom,106.93,1
15541.0,United Kingdom,23.410000000000004,1
15543.0,United Kingdom,78.98,1
15544.0,United Kingdom,1261.05,10
15545.0,United Kingdom,79.95,2
15547.0,United Kingdom,2168.75,14
15549.0,United Kingdom,901.22,3
15550.0,United Kingdom,281.2,4
15551.0,United Kingdom,189.2,1
15552.0,United Kingdom,9.65,1
15553.0,United Kingdom,279.81,1
15554.0,United Kingdom,69.6,1
15555.0,United Kingdom,2103.24,19
15556.0,United Kingdom,37.379999999999995,1
15557.0,United Kingdom,170.53,1
15561.0,United Kingdom,455.52,3
15563.0,United Kingdom,552.01,5
15565.0,United Kingdom,49.5,2
15567.0,United Kingdom,42.36,1
15568.0,United Kingdom,414.3,3
